"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu","fvp_cumu"
2028,31,1e-04,"global-estimate","admin1",392983741.526532,396440.723051377,392983741.526532
2028,31,1e-04,"global-estimate","admin2",292655716.151194,437113.038423615,292655716.151194
2028,31,1e-04,"no-estimate","admin1",711012810.638395,456398.429050151,711012810.638395
2028,31,1e-04,"no-estimate","admin2",438144995.63377,469339.09699956,438144995.63377
2028,31,2e-04,"district-estimate","admin1",215914435.659248,328028.951818352,215914435.659248
2028,31,2e-04,"district-estimate","admin2",173535860.115718,399136.133195555,173535860.115718
2028,31,2e-04,"global-estimate","admin1",207836123.559441,315598.605729852,207836123.559441
2028,31,2e-04,"global-estimate","admin2",170097999.627795,380636.093884002,170097999.627795
2028,31,2e-04,"no-estimate","admin1",406023738.862001,401105.767167333,406023738.862001
2028,31,2e-04,"no-estimate","admin2",311513398.77599,442085.13957589,311513398.77599
2028,31,0.001,"district-estimate","admin1",20045422.9629713,87090.7392929857,20045422.9629713
2028,31,0.001,"district-estimate","admin2",32567449.9698626,222937.033088209,32567449.9698626
2028,31,0.001,"global-estimate","admin1",26880351.2536596,98424.5317699,26880351.2536596
2028,31,0.001,"global-estimate","admin2",35538825.3311698,209715.608248608,35538825.3311698
2028,31,0.001,"no-estimate","admin1",77753203.0169569,180870.429323985,77753203.0169569
2028,31,0.001,"no-estimate","admin2",81527373.364507,299375.223000574,81527373.364507
2028,32,1e-04,"district-estimate","admin1",372220775.008434,413517.744520676,372220775.008434
2028,32,1e-04,"district-estimate","admin2",278606788.074382,472891.791245696,278606788.074382
2028,32,1e-04,"global-estimate","admin1",363301989.072472,398437.734125564,363301989.072472
2028,32,1e-04,"global-estimate","admin2",296261488.556785,465001.491695381,296261488.556785
2028,32,1e-04,"no-estimate","admin1",726172466.66795,477994.095443947,726172466.66795
2028,32,1e-04,"no-estimate","admin2",436329104.154865,496971.166546508,436329104.154865
2028,32,2e-04,"district-estimate","admin1",188544393.326261,334566.73588795,188544393.326261
2028,32,2e-04,"district-estimate","admin2",176353152.362379,426715.587123304,176353152.362379
2028,32,2e-04,"global-estimate","admin1",204983572.169785,337064.859548796,204983572.169785
2028,32,2e-04,"global-estimate","admin2",190778038.371213,421655.815076373,190778038.371213
2028,32,2e-04,"no-estimate","admin1",423182358.666721,415128.134334302,423182358.666721
2028,32,2e-04,"no-estimate","admin2",312569532.613691,470474.569446891,312569532.613691
2028,32,0.001,"district-estimate","admin1",21531784.0003581,115605.608658654,21531784.0003581
2028,32,0.001,"district-estimate","admin2",31712295.9382573,253703.459901539,31712295.9382573
2028,32,0.001,"global-estimate","admin1",29405133.0418494,127726.260519428,29405133.0418494
2028,32,0.001,"global-estimate","admin2",40088493.858093,247774.732082792,40088493.858093
2028,32,0.001,"no-estimate","admin1",81232410.159322,235463.8464083,81232410.159322
2028,32,0.001,"no-estimate","admin2",81993226.8572377,326415.849703117,81993226.8572377
2028,33,1e-04,"district-estimate","admin1",453702454.119129,486259.681724193,453702454.119129
2028,33,1e-04,"district-estimate","admin2",284660557.63536,537964.731228548,284660557.63536
2028,33,1e-04,"global-estimate","admin1",455714014.382593,479507.828896995,455714014.382593
2028,33,1e-04,"global-estimate","admin2",312778443.891492,534684.363227898,312778443.891492
2028,33,1e-04,"no-estimate","admin1",730500696.386491,539234.412414265,730500696.386491
2028,33,1e-04,"no-estimate","admin2",430461769.24021,560303.867853693,430461769.24021
2028,33,2e-04,"district-estimate","admin1",235235268.584018,397328.248536779,235235268.584018
2028,33,2e-04,"district-estimate","admin2",188797328.360882,496309.141181876,188797328.360882
2028,33,2e-04,"global-estimate","admin1",252985590.36061,404413.326653516,252985590.36061
2028,33,2e-04,"global-estimate","admin2",223424084.711161,498376.735819937,223424084.711161
2028,33,2e-04,"no-estimate","admin1",459175456.454305,480106.702834406,459175456.454305
2028,33,2e-04,"no-estimate","admin2",313895063.772216,535998.603046047,313895063.772216
2028,33,0.001,"district-estimate","admin1",19796916.0571373,119408.279191957,19796916.0571373
2028,33,0.001,"district-estimate","admin2",43505729.3183042,308182.192716552,43505729.3183042
2028,33,0.001,"global-estimate","admin1",26296467.7006662,130841.618529336,26296467.7006662
2028,33,0.001,"global-estimate","admin2",46164466.790647,301655.353939666,46164466.790647
2028,33,0.001,"no-estimate","admin1",80493341.9258238,235058.935713252,80493341.9258238
2028,33,0.001,"no-estimate","admin2",85999373.3499943,377044.532447061,85999373.3499943
2028,34,1e-04,"district-estimate","admin1",425514343.07948,407187.336224906,425514343.07948
2028,34,1e-04,"district-estimate","admin2",265127636.032845,450607.575840919,265127636.032845
2028,34,1e-04,"global-estimate","admin1",407102737.670286,397732.574543696,407102737.670286
2028,34,1e-04,"global-estimate","admin2",299845875.479213,451151.810974769,299845875.479213
2028,34,1e-04,"no-estimate","admin1",706645120.925078,458923.376855926,706645120.925078
2028,34,1e-04,"no-estimate","admin2",429696724.653494,477508.294833792,429696724.653494
2028,34,2e-04,"district-estimate","admin1",233645480.46615,327778.961361559,233645480.46615
2028,34,2e-04,"district-estimate","admin2",181663780.822319,415065.780600419,181663780.822319
2028,34,2e-04,"global-estimate","admin1",230560844.495347,319907.40258619,230560844.495347
2028,34,2e-04,"global-estimate","admin2",187066563.301269,404236.859561513,187066563.301269
2028,34,2e-04,"no-estimate","admin1",434200716.461505,402058.128039171,434200716.461505
2028,34,2e-04,"no-estimate","admin2",313821223.011161,453885.573162862,313821223.011161
2028,34,0.001,"district-estimate","admin1",22087400.4500795,84818.7187419869,22087400.4500795
2028,34,0.001,"district-estimate","admin2",36400496.6205256,221977.332489406,36400496.6205256
2028,34,0.001,"global-estimate","admin1",14959108.2609412,62812.7906148172,14959108.2609412
2028,34,0.001,"global-estimate","admin2",37779548.0740151,205261.73478741,37779548.0740151
2028,34,0.001,"no-estimate","admin1",79246202.6622643,182161.706044623,79246202.6622643
2028,34,0.001,"no-estimate","admin2",79326171.9210723,300497.844448506,79326171.9210723
2028,35,1e-04,"district-estimate","admin1",421840571.247365,427528.757962994,421840571.247365
2028,35,1e-04,"district-estimate","admin2",291912733.040159,479888.860039122,291912733.040159
2028,35,1e-04,"global-estimate","admin1",408057853.461816,415337.610695443,408057853.461816
2028,35,1e-04,"global-estimate","admin2",300465924.842678,473760.199219028,300465924.842678
2028,35,1e-04,"no-estimate","admin1",711060872.440066,481905.104544415,711060872.440066
2028,35,1e-04,"no-estimate","admin2",424111117.478126,501465.879112088,424111117.478126
2028,35,2e-04,"district-estimate","admin1",199097375.045716,338936.64609492,199097375.045716
2028,35,2e-04,"district-estimate","admin2",185274094.379625,433374.876177617,185274094.379625
2028,35,2e-04,"global-estimate","admin1",223883758.209953,339900.46407435,223883758.209953
2028,35,2e-04,"global-estimate","admin2",195409666.194698,429881.493633408,195409666.194698
2028,35,2e-04,"no-estimate","admin1",430410826.181089,419234.269695866,430410826.181089
2028,35,2e-04,"no-estimate","admin2",309850124.993374,476825.618740554,309850124.993374
2028,35,0.001,"district-estimate","admin1",32614275.0551095,137176.489308502,32614275.0551095
2028,35,0.001,"district-estimate","admin2",34631892.7520649,252375.760938772,34631892.7520649
2028,35,0.001,"global-estimate","admin1",28129624.1448196,118423.858461851,28129624.1448196
2028,35,0.001,"global-estimate","admin2",40175789.5047695,249544.37609745,40175789.5047695
2028,35,0.001,"no-estimate","admin1",78839159.340809,221770.870066432,78839159.340809
2028,35,0.001,"no-estimate","admin2",82127634.8476631,321565.506970182,82127634.8476631
2028,36,1e-04,"district-estimate","admin1",441922852.632131,427591.395901544,441922852.632131
2028,36,1e-04,"district-estimate","admin2",277885878.352069,476649.275483215,277885878.352069
2028,36,1e-04,"global-estimate","admin1",437538369.156543,420694.081739567,437538369.156543
2028,36,1e-04,"global-estimate","admin2",301223635.069036,472162.835723554,301223635.069036
2028,36,1e-04,"no-estimate","admin1",718241323.866032,485112.127205756,718241323.866032
2028,36,1e-04,"no-estimate","admin2",421351913.735863,501182.851605136,421351913.735863
2028,36,2e-04,"district-estimate","admin1",222929866.834328,346294.409965289,222929866.834328
2028,36,2e-04,"district-estimate","admin2",182206139.199258,436974.168846651,182206139.199258
2028,36,2e-04,"global-estimate","admin1",229813187.706977,341061.398076226,229813187.706977
2028,36,2e-04,"global-estimate","admin2",199653856.984549,430405.292352806,199653856.984549
2028,36,2e-04,"no-estimate","admin1",443103108.669005,422128.897035408,443103108.669005
2028,36,2e-04,"no-estimate","admin2",310129003.686763,474898.600956355,310129003.686763
2028,36,0.001,"district-estimate","admin1",23670104.757577,95661.0243825074,23670104.757577
2028,36,0.001,"district-estimate","admin2",36394389.7899916,249125.580421643,36394389.7899916
2028,36,0.001,"global-estimate","admin1",19616886.4437521,85360.4753961566,19616886.4437521
2028,36,0.001,"global-estimate","admin2",43650033.697235,248177.085275678,43650033.697235
2028,36,0.001,"no-estimate","admin1",81404777.015578,204405.847713122,81404777.015578
2028,36,0.001,"no-estimate","admin2",81810753.6394773,324676.762251259,81810753.6394773
2028,37,1e-04,"district-estimate","admin1",389053082.387552,429983.150622954,389053082.387552
2028,37,1e-04,"district-estimate","admin2",273786517.066567,471625.237449901,273786517.066567
2028,37,1e-04,"global-estimate","admin1",404824565.251001,429024.230284736,404824565.251001
2028,37,1e-04,"global-estimate","admin2",303873063.500039,470378.612967313,303873063.500039
2028,37,1e-04,"no-estimate","admin1",732111460.585909,488533.124858431,732111460.585909
2028,37,1e-04,"no-estimate","admin2",433737122.893941,498119.426487984,433737122.893941
2028,37,2e-04,"district-estimate","admin1",221166975.513694,359708.071851618,221166975.513694
2028,37,2e-04,"district-estimate","admin2",172402722.382071,430013.745297876,172402722.382071
2028,37,2e-04,"global-estimate","admin1",229178464.100928,358229.113404895,229178464.100928
2028,37,2e-04,"global-estimate","admin2",183515231.611583,421848.51165053,183515231.611583
2028,37,2e-04,"no-estimate","admin1",438500384.085427,436943.35724083,438500384.085427
2028,37,2e-04,"no-estimate","admin2",310773148.831829,472054.713591815,310773148.831829
2028,37,0.001,"district-estimate","admin1",26283927.1953563,116525.705548529,26283927.1953563
2028,37,0.001,"district-estimate","admin2",37819056.1785099,259197.591821495,37819056.1785099
2028,37,0.001,"global-estimate","admin1",21471442.9480086,98239.6370832138,21471442.9480086
2028,37,0.001,"global-estimate","admin2",42003873.7870963,253989.051081861,42003873.7870963
2028,37,0.001,"no-estimate","admin1",83573210.3067456,218257.2053328,83573210.3067456
2028,37,0.001,"no-estimate","admin2",79361099.0349327,321288.796262425,79361099.0349327
2028,38,1e-04,"district-estimate","admin1",398093430.04733,398443.765046643,398093430.04733
2028,38,1e-04,"district-estimate","admin2",301719167.567604,451839.891776739,301719167.567604
2028,38,1e-04,"global-estimate","admin1",442100436.017459,401405.19637414,442100436.017459
2028,38,1e-04,"global-estimate","admin2",310033144.71345,444823.974708308,310033144.71345
2028,38,1e-04,"no-estimate","admin1",728651020.670778,455421.302857118,728651020.670778
2028,38,1e-04,"no-estimate","admin2",429046300.807551,474183.431432552,429046300.807551
2028,38,2e-04,"district-estimate","admin1",234737891.052665,324445.654112746,234737891.052665
2028,38,2e-04,"district-estimate","admin2",179936609.991523,400252.775042882,179936609.991523
2028,38,2e-04,"global-estimate","admin1",210089445.816716,304813.920775012,210089445.816716
2028,38,2e-04,"global-estimate","admin2",191292336.020684,390695.704491358,191292336.020684
2028,38,2e-04,"no-estimate","admin1",454505206.8824,402805.334031229,454505206.8824
2028,38,2e-04,"no-estimate","admin2",312024263.975775,446086.702451675,312024263.975775
2028,38,0.001,"district-estimate","admin1",10093806.0757463,50685.702965579,10093806.0757463
2028,38,0.001,"district-estimate","admin2",34026047.8427505,223503.703402561,34026047.8427505
2028,38,0.001,"global-estimate","admin1",20983145.5688029,66814.9391804822,20983145.5688029
2028,38,0.001,"global-estimate","admin2",38290273.4792708,205574.074922176,38290273.4792708
2028,38,0.001,"no-estimate","admin1",82337016.8891115,168802.0516185,82337016.8891115
2028,38,0.001,"no-estimate","admin2",80345895.0824187,299513.313531397,80345895.0824187
2028,39,1e-04,"district-estimate","admin1",421598881.961661,497070.728561008,421598881.961661
2028,39,1e-04,"district-estimate","admin2",294927736.809861,556990.967179441,294927736.809861
2028,39,1e-04,"global-estimate","admin1",464769265.976357,503962.86703189,464769265.976357
2028,39,1e-04,"global-estimate","admin2",329381873.507924,559228.658194526,329381873.507924
2028,39,1e-04,"no-estimate","admin1",731887635.622003,557708.448208744,731887635.622003
2028,39,1e-04,"no-estimate","admin2",426476379.560582,579142.848048299,426476379.560582
2028,39,2e-04,"district-estimate","admin1",228786976.926757,412482.877997939,228786976.926757
2028,39,2e-04,"district-estimate","admin2",186707859.074046,508405.033223261,186707859.074046
2028,39,2e-04,"global-estimate","admin1",265076913.958231,426873.511689266,265076913.958231
2028,39,2e-04,"global-estimate","admin2",219580266.98351,512064.492059523,219580266.98351
2028,39,2e-04,"no-estimate","admin1",468548311.767629,501631.530952616,468548311.767629
2028,39,2e-04,"no-estimate","admin2",312456377.590064,554198.86262502,312456377.590064
2028,39,0.001,"district-estimate","admin1",44407536.3523554,176085.542533355,44407536.3523554
2028,39,0.001,"district-estimate","admin2",45382016.8692648,332390.149633943,45382016.8692648
2028,39,0.001,"global-estimate","admin1",33181096.47573,143745.339465457,33181096.47573
2028,39,0.001,"global-estimate","admin2",47900652.1732604,321517.011619703,47900652.1732604
2028,39,0.001,"no-estimate","admin1",86196781.6129964,264028.519525771,86196781.6129964
2028,39,0.001,"no-estimate","admin2",83166340.847202,395261.202016553,83166340.847202
2028,40,1e-04,"district-estimate","admin1",415004593.767972,490106.628531185,415004593.767972
2028,40,1e-04,"district-estimate","admin2",272785918.043002,534753.781921761,272785918.043002
2028,40,1e-04,"global-estimate","admin1",467117417.023707,496076.199318804,467117417.023707
2028,40,1e-04,"global-estimate","admin2",329553288.512308,539523.749882351,329553288.512308
2028,40,1e-04,"no-estimate","admin1",715745098.974319,546416.445561577,715745098.974319
2028,40,1e-04,"no-estimate","admin2",438492622.560851,561211.621585874,438492622.560851
2028,40,2e-04,"district-estimate","admin1",253592031.743775,421383.323332044,253592031.743775
2028,40,2e-04,"district-estimate","admin2",185291528.841377,498435.114731353,185291528.841377
2028,40,2e-04,"global-estimate","admin1",275693290.192089,423618.982326203,275693290.192089
2028,40,2e-04,"global-estimate","admin2",211568423.290595,493305.309887835,211568423.290595
2028,40,2e-04,"no-estimate","admin1",436903944.586582,488683.414263502,436903944.586582
2028,40,2e-04,"no-estimate","admin2",320685013.880122,536151.488545807,320685013.880122
2028,40,0.001,"district-estimate","admin1",23385719.9589392,126872.394546649,23385719.9589392
2028,40,0.001,"district-estimate","admin2",43828222.8711532,312762.65319653,43828222.8711532
2028,40,0.001,"global-estimate","admin1",29993813.4520567,134808.282159648,29993813.4520567
2028,40,0.001,"global-estimate","admin2",45380131.750267,298544.342386853,45380131.750267
2028,40,0.001,"no-estimate","admin1",81451879.9880225,244628.407598625,81451879.9880225
2028,40,0.001,"no-estimate","admin2",80572188.8524611,373471.981212153,80572188.8524611
2028,41,1e-04,"district-estimate","admin1",405126512.156703,399338.399721409,405126512.156703
2028,41,1e-04,"district-estimate","admin2",272792365.994825,438110.622621002,272792365.994825
2028,41,1e-04,"global-estimate","admin1",379072192.808787,388331.487361986,379072192.808787
2028,41,1e-04,"global-estimate","admin2",310699437.465749,435744.644597601,310699437.465749
2028,41,1e-04,"no-estimate","admin1",716770418.52348,453161.977264362,716770418.52348
2028,41,1e-04,"no-estimate","admin2",447697333.329129,465200.945649454,447697333.329129
2028,41,2e-04,"district-estimate","admin1",227853525.883093,325164.741499946,227853525.883093
2028,41,2e-04,"district-estimate","admin2",183147584.230289,399069.191913307,183147584.230289
2028,41,2e-04,"global-estimate","admin1",232843486.011736,323792.162319637,232843486.011736
2028,41,2e-04,"global-estimate","admin2",185848096.288929,385845.123509959,185848096.288929
2028,41,2e-04,"no-estimate","admin1",407995509.358545,394796.457824301,407995509.358545
2028,41,2e-04,"no-estimate","admin2",321941505.507396,439325.913430809,321941505.507396
2028,41,0.001,"district-estimate","admin1",12149791.8580182,66981.2742530722,12149791.8580182
2028,41,0.001,"district-estimate","admin2",30798417.9436024,193975.633344419,30798417.9436024
2028,41,0.001,"global-estimate","admin1",12226390.8707106,61912.4357462044,12226390.8707106
2028,41,0.001,"global-estimate","admin2",35995878.688695,191419.449141022,35995878.688695
2028,41,0.001,"no-estimate","admin1",82177494.6674589,171403.755763705,82177494.6674589
2028,41,0.001,"no-estimate","admin2",81304771.2599346,284009.624724486,81304771.2599346
2028,42,1e-04,"district-estimate","admin1",384087398.787335,413263.466938468,384087398.787335
2028,42,1e-04,"district-estimate","admin2",281192467.904432,463287.102221244,281192467.904432
2028,42,1e-04,"global-estimate","admin1",385344111.795413,408378.341922088,385344111.795413
2028,42,1e-04,"global-estimate","admin2",297972966.712258,458183.94952279,297972966.712258
2028,42,1e-04,"no-estimate","admin1",690602096.949957,473118.546835393,690602096.949957
2028,42,1e-04,"no-estimate","admin2",441407341.728607,489617.861478386,441407341.728607
2028,42,2e-04,"district-estimate","admin1",220706542.465858,348378.806245001,220706542.465858
2028,42,2e-04,"district-estimate","admin2",180485272.288913,419999.203964058,180485272.288913
2028,42,2e-04,"global-estimate","admin1",207463549.151954,337390.389109794,207463549.151954
2028,42,2e-04,"global-estimate","admin2",190057948.690272,408507.109001749,190057948.690272
2028,42,2e-04,"no-estimate","admin1",389750254.682104,409482.025999395,389750254.682104
2028,42,2e-04,"no-estimate","admin2",312649453.69712,461925.930199808,312649453.69712
2028,42,0.001,"district-estimate","admin1",11973045.6870252,97303.5203425341,11973045.6870252
2028,42,0.001,"district-estimate","admin2",38923332.3474151,252836.94386031,38923332.3474151
2028,42,0.001,"global-estimate","admin1",18524668.7985098,107703.092886632,18524668.7985098
2028,42,0.001,"global-estimate","admin2",34514720.1728427,219965.948956474,34514720.1728427
2028,42,0.001,"no-estimate","admin1",78861265.5693307,204134.131905889,78861265.5693307
2028,42,0.001,"no-estimate","admin2",72677835.1509531,304989.993388175,72677835.1509531
2028,43,1e-04,"district-estimate","admin1",382968117.773107,412055.44175471,382968117.773107
2028,43,1e-04,"district-estimate","admin2",276022314.962004,458674.937343945,276022314.962004
2028,43,1e-04,"global-estimate","admin1",417682361.267044,416597.759090258,417682361.267044
2028,43,1e-04,"global-estimate","admin2",313281320.203686,457772.031404636,313281320.203686
2028,43,1e-04,"no-estimate","admin1",643972951.725979,461336.707162751,643972951.725979
2028,43,1e-04,"no-estimate","admin2",431061855.311007,483663.338760703,431061855.311007
2028,43,2e-04,"district-estimate","admin1",219457700.292665,342443.101888186,219457700.292665
2028,43,2e-04,"district-estimate","admin2",177510866.688691,418463.504021183,177510866.688691
2028,43,2e-04,"global-estimate","admin1",222859378.240034,337886.205032535,222859378.240034
2028,43,2e-04,"global-estimate","admin2",185388111.152923,404652.319497361,185388111.152923
2028,43,2e-04,"no-estimate","admin1",406448214.105445,413989.964083175,406448214.105445
2028,43,2e-04,"no-estimate","admin2",307996349.969657,458245.529439866,307996349.969657
2028,43,0.001,"district-estimate","admin1",12028159.9542011,92872.9117660346,12028159.9542011
2028,43,0.001,"district-estimate","admin2",30037031.1089314,241755.753909033,30037031.1089314
2028,43,0.001,"global-estimate","admin1",11882713.0359432,88544.1194491209,11882713.0359432
2028,43,0.001,"global-estimate","admin2",34746462.5353683,237324.628322866,34746462.5353683
2028,43,0.001,"no-estimate","admin1",73673463.8587641,192410.556919348,73673463.8587641
2028,43,0.001,"no-estimate","admin2",75260413.5659674,305608.642625269,75260413.5659674
2028,44,1e-04,"district-estimate","admin1",402764872.280667,398678.550397632,402764872.280667
2028,44,1e-04,"district-estimate","admin2",290981990.519628,442776.177690056,290981990.519628
2028,44,1e-04,"global-estimate","admin1",417660637.725334,395400.53256373,417660637.725334
2028,44,1e-04,"global-estimate","admin2",320446939.11356,437431.059257187,320446939.11356
2028,44,1e-04,"no-estimate","admin1",704161567.795649,452567.144867267,704161567.795649
2028,44,1e-04,"no-estimate","admin2",453101216.123021,468419.298210442,453101216.123021
2028,44,2e-04,"district-estimate","admin1",233650452.968223,326065.901633588,233650452.968223
2028,44,2e-04,"district-estimate","admin2",186759832.011268,397233.222559674,186759832.011268
2028,44,2e-04,"global-estimate","admin1",237146378.943885,320783.472031795,237146378.943885
2028,44,2e-04,"global-estimate","admin2",186979726.537497,378968.180561382,186979726.537497
2028,44,2e-04,"no-estimate","admin1",422918005.321157,395937.669648125,422918005.321157
2028,44,2e-04,"no-estimate","admin2",322488087.571357,439806.370902423,322488087.571357
2028,44,0.001,"district-estimate","admin1",13188474.8909921,47078.1004006573,13188474.8909921
2028,44,0.001,"district-estimate","admin2",32532671.1087519,208847.101950944,32532671.1087519
2028,44,0.001,"global-estimate","admin1",15773885.4336387,53475.5805094102,15773885.4336387
2028,44,0.001,"global-estimate","admin2",36856758.4575413,207367.048324494,36856758.4575413
2028,44,0.001,"no-estimate","admin1",81275501.4419386,164806.28702701,81275501.4419386
2028,44,0.001,"no-estimate","admin2",74722062.2455791,276262.073413805,74722062.2455791
2028,45,1e-04,"district-estimate","admin1",376422174.027586,368305.683090994,376422174.027586
2028,45,1e-04,"district-estimate","admin2",276132907.648642,412514.682057671,276132907.648642
2028,45,1e-04,"global-estimate","admin1",387673278.988592,363053.098815881,387673278.988592
2028,45,1e-04,"global-estimate","admin2",301768143.022411,408125.254961673,301768143.022411
2028,45,1e-04,"no-estimate","admin1",663960228.731828,418668.321668658,663960228.731828
2028,45,1e-04,"no-estimate","admin2",455641725.569993,440525.4007536,455641725.569993
2028,45,2e-04,"district-estimate","admin1",190178551.910026,291605.581845856,190178551.910026
2028,45,2e-04,"district-estimate","admin2",169086716.688175,366569.598263987,169086716.688175
2028,45,2e-04,"global-estimate","admin1",202422505.8526,288271.867123219,202422505.8526
2028,45,2e-04,"global-estimate","admin2",175119317.773065,352944.907894872,175119317.773065
2028,45,2e-04,"no-estimate","admin1",391825969.593561,367119.458132122,391825969.593561
2028,45,2e-04,"no-estimate","admin2",323414611.073602,413065.76444414,323414611.073602
2028,45,0.001,"district-estimate","admin1",8650929.16343952,54298.4738785906,8650929.16343952
2028,45,0.001,"district-estimate","admin2",24967721.4999641,188608.377278099,24967721.4999641
2028,45,0.001,"global-estimate","admin1",9683011.63277098,55226.539582519,9683011.63277098
2028,45,0.001,"global-estimate","admin2",30826592.8317137,179834.179917141,30826592.8317137
2028,45,0.001,"no-estimate","admin1",74037373.9817679,153853.260221524,74037373.9817679
2028,45,0.001,"no-estimate","admin2",77175211.0279818,264459.089161021,77175211.0279818
2028,46,1e-04,"district-estimate","admin1",412536188.087426,458154.487476964,412536188.087426
2028,46,1e-04,"district-estimate","admin2",300744713.874157,507589.880460451,300744713.874157
2028,46,1e-04,"global-estimate","admin1",435586635.276418,461139.721789704,435586635.276418
2028,46,1e-04,"global-estimate","admin2",317792082.617037,503939.962022139,317792082.617037
2028,46,1e-04,"no-estimate","admin1",699118779.285283,516134.22886499,699118779.285283
2028,46,1e-04,"no-estimate","admin2",451113660.070823,531562.917406387,451113660.070823
2028,46,2e-04,"district-estimate","admin1",231103557.242072,385864.334278022,231103557.242072
2028,46,2e-04,"district-estimate","admin2",183105767.272911,457524.434901653,183105767.272911
2028,46,2e-04,"global-estimate","admin1",243816852.618571,387776.818461512,243816852.618571
2028,46,2e-04,"global-estimate","admin2",201606974.711437,454249.609975205,201606974.711437
2028,46,2e-04,"no-estimate","admin1",427715999.944962,457177.020314038,427715999.944962
2028,46,2e-04,"no-estimate","admin2",319758381.994786,504508.244847765,319758381.994786
2028,46,0.001,"district-estimate","admin1",17099707.3417865,109775.94077391,17099707.3417865
2028,46,0.001,"district-estimate","admin2",38631062.2524534,288860.882348648,38631062.2524534
2028,46,0.001,"global-estimate","admin1",17395193.0481734,111221.230114049,17395193.0481734
2028,46,0.001,"global-estimate","admin2",43015766.8826943,280183.528358492,43015766.8826943
2028,46,0.001,"no-estimate","admin1",75405380.2884114,213876.49643256,75405380.2884114
2028,46,0.001,"no-estimate","admin2",88214447.8534929,357758.953942302,88214447.8534929
2028,47,1e-04,"district-estimate","admin1",378018322.182455,387378.145709808,378018322.182455
2028,47,1e-04,"district-estimate","admin2",258351918.758539,424403.591455298,258351918.758539
2028,47,1e-04,"global-estimate","admin1",388764747.80465,383251.216683619,388764747.80465
2028,47,1e-04,"global-estimate","admin2",296383467.958514,423375.228112325,296383467.958514
2028,47,1e-04,"no-estimate","admin1",644451800.893703,439105.475712161,644451800.893703
2028,47,1e-04,"no-estimate","admin2",442872970.881637,452605.051023275,442872970.881637
2028,47,2e-04,"district-estimate","admin1",212630434.584732,317396.02900138,212630434.584732
2028,47,2e-04,"district-estimate","admin2",159922438.504612,381594.637912182,159922438.504612
2028,47,2e-04,"global-estimate","admin1",219677967.872456,315793.373334795,219677967.872456
2028,47,2e-04,"global-estimate","admin2",169521741.31774,372428.147836334,169521741.31774
2028,47,2e-04,"no-estimate","admin1",388298336.297403,384386.005494157,388298336.297403
2028,47,2e-04,"no-estimate","admin2",302549796.726872,424678.74661079,302549796.726872
2028,47,0.001,"district-estimate","admin1",8231673.54553015,62329.4730229378,8231673.54553015
2028,47,0.001,"district-estimate","admin2",36885903.8841734,228835.697964045,36885903.8841734
2028,47,0.001,"global-estimate","admin1",8217212.20707352,61555.2879872322,8217212.20707352
2028,47,0.001,"global-estimate","admin2",30843814.1960987,195973.951844722,30843814.1960987
2028,47,0.001,"no-estimate","admin1",69910314.0553862,163046.136412773,69910314.0553862
2028,47,0.001,"no-estimate","admin2",74410343.3621336,286587.973676585,74410343.3621336
2028,48,1e-04,"district-estimate","admin1",405466144.634837,410305.042327678,405466144.634837
2028,48,1e-04,"district-estimate","admin2",292468137.846491,459535.44183823,292468137.846491
2028,48,1e-04,"global-estimate","admin1",384582777.21585,400453.416668864,384582777.21585
2028,48,1e-04,"global-estimate","admin2",296444063.134355,450779.204077504,296444063.134355
2028,48,1e-04,"no-estimate","admin1",665482098.437413,462909.962324227,665482098.437413
2028,48,1e-04,"no-estimate","admin2",447596223.901112,484126.797032838,447596223.901112
2028,48,2e-04,"district-estimate","admin1",206717749.697843,326659.132733427,206717749.697843
2028,48,2e-04,"district-estimate","admin2",179075116.928613,412987.185206468,179075116.928613
2028,48,2e-04,"global-estimate","admin1",225533003.725044,334880.09782231,225533003.725044
2028,48,2e-04,"global-estimate","admin2",182157224.387695,399891.964793113,182157224.387695
2028,48,2e-04,"no-estimate","admin1",398121643.443358,404963.467183234,398121643.443358
2028,48,2e-04,"no-estimate","admin2",307105238.426215,455461.14597927,307105238.426215
2028,48,0.001,"district-estimate","admin1",15160403.0064585,108418.136188934,15160403.0064585
2028,48,0.001,"district-estimate","admin2",33661618.7326199,228192.56330639,33661618.7326199
2028,48,0.001,"global-estimate","admin1",14755905.9614102,107609.312260458,14755905.9614102
2028,48,0.001,"global-estimate","admin2",34874484.2263232,218094.425625345,34874484.2263232
2028,48,0.001,"no-estimate","admin1",79702435.4432237,212501.701596307,79702435.4432237
2028,48,0.001,"no-estimate","admin2",81241487.085172,308838.320918325,81241487.085172
2028,49,1e-04,"district-estimate","admin1",372259821.67177,398659.316244776,372259821.67177
2028,49,1e-04,"district-estimate","admin2",267617275.727902,448676.905685554,267617275.727902
2028,49,1e-04,"global-estimate","admin1",415911127.171776,402151.246574748,415911127.171776
2028,49,1e-04,"global-estimate","admin2",294965039.613013,447717.909439261,294965039.613013
2028,49,1e-04,"no-estimate","admin1",683235187.395519,459352.502975782,683235187.395519
2028,49,1e-04,"no-estimate","admin2",435246409.917053,476351.180411649,435246409.917053
2028,49,2e-04,"district-estimate","admin1",197448803.968758,329192.821387088,197448803.968758
