"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu"
2033,108,2e-04,"no-estimate","admin1",353043966.195209,557193.038830724
2033,108,2e-04,"no-estimate","admin2",282427441.07623,641378.870778282
2033,108,0.001,"district-estimate","admin1",15352067.2896426,120891.437641936
2033,108,0.001,"district-estimate","admin2",23627895.398389,267785.749061202
2033,108,0.001,"global-estimate","admin1",12681602.313467,105066.48703255
2033,108,0.001,"global-estimate","admin2",19305377.8266189,240692.228160947
2033,108,0.001,"no-estimate","admin1",57230832.0130285,243566.277586793
2033,108,0.001,"no-estimate","admin2",60167737.0761483,383423.147059733
2033,109,1e-04,"district-estimate","admin1",383858003.953675,639139.833981965
2033,109,1e-04,"district-estimate","admin2",278420767.45338,703950.145227794
2033,109,1e-04,"global-estimate","admin1",319955094.8909,596692.275919709
2033,109,1e-04,"global-estimate","admin2",246667309.681539,676999.025500495
2033,109,1e-04,"no-estimate","admin1",580226536.530775,716238.997368134
2033,109,1e-04,"no-estimate","admin2",400420132.911732,755344.366289628
2033,109,2e-04,"district-estimate","admin1",201699279.706167,497408.332176764
2033,109,2e-04,"district-estimate","admin2",162629009.793535,611497.411126437
2033,109,2e-04,"global-estimate","admin1",145627547.637188,526795.016455995
2033,109,2e-04,"global-estimate","admin2",123638282.336514,670280.729781991
2033,109,2e-04,"no-estimate","admin1",380352340.640383,630868.630093228
2033,109,2e-04,"no-estimate","admin2",283894306.689799,700806.535574797
2033,109,0.001,"district-estimate","admin1",17153881.4873444,129422.937692275
2033,109,0.001,"district-estimate","admin2",29845621.331532,318110.973086147
2033,109,0.001,"global-estimate","admin1",12723203.2157138,109178.263896177
2033,109,0.001,"global-estimate","admin2",24963494.8043979,281483.948511162
2033,109,0.001,"no-estimate","admin1",52271392.766902,252170.306339077
2033,109,0.001,"no-estimate","admin2",65708030.3890519,437214.760976151
2033,110,1e-04,"district-estimate","admin1",344786271.991818,552076.935344447
2033,110,1e-04,"district-estimate","admin2",264005523.802804,631080.525212256
2033,110,1e-04,"global-estimate","admin1",299114598.001849,522541.303574135
2033,110,1e-04,"global-estimate","admin2",221722283.354412,597647.080393099
2033,110,1e-04,"no-estimate","admin1",579467553.872936,645811.078833171
2033,110,1e-04,"no-estimate","admin2",383523943.361367,680726.18057889
2033,110,2e-04,"district-estimate","admin1",173737442.876307,421406.913812069
2033,110,2e-04,"district-estimate","admin2",158786205.255803,549272.233339852
2033,110,2e-04,"global-estimate","admin1",140475222.505256,397511.806324532
2033,110,2e-04,"global-estimate","admin2",107535467.060298,524605.607231708
2033,110,2e-04,"no-estimate","admin1",347048444.752177,551814.151969562
2033,110,2e-04,"no-estimate","admin2",266311530.266033,626708.761583408
2033,110,0.001,"district-estimate","admin1",14903631.4367947,118240.018029569
2033,110,0.001,"district-estimate","admin2",25141478.0672112,258494.481190669
2033,110,0.001,"global-estimate","admin1",8509165.49155096,86183.0097904192
2033,110,0.001,"global-estimate","admin2",20244896.1213568,226782.833320807
2033,110,0.001,"no-estimate","admin1",54417626.4155968,234936.713966904
2033,110,0.001,"no-estimate","admin2",60483518.153001,375418.357658722
2033,111,1e-04,"district-estimate","admin1",352266083.398781,587173.094079147
2033,111,1e-04,"district-estimate","admin2",279064563.735818,675949.960301685
2033,111,1e-04,"global-estimate","admin1",301784449.586316,558768.628269413
2033,111,1e-04,"global-estimate","admin2",228128840.468816,636740.237037716
2033,111,1e-04,"no-estimate","admin1",584170190.18142,686575.86936029
2033,111,1e-04,"no-estimate","admin2",398990108.562086,725465.761129774
2033,111,2e-04,"district-estimate","admin1",175604351.969681,459414.993791991
2033,111,2e-04,"district-estimate","admin2",158549195.52117,581597.999561344
2033,111,2e-04,"global-estimate","admin1",126430813.854537,377569.797015064
2033,111,2e-04,"global-estimate","admin2",112419154.689104,528092.044902012
2033,111,2e-04,"no-estimate","admin1",362298199.688225,594566.785595327
2033,111,2e-04,"no-estimate","admin2",268723700.090232,664472.895383954
2033,111,0.001,"district-estimate","admin1",13634935.3057344,136798.345239941
2033,111,0.001,"district-estimate","admin2",25540186.9683555,294691.248232097
2033,111,0.001,"global-estimate","admin1",13621891.2419794,135452.858669583
2033,111,0.001,"global-estimate","admin2",17997576.4314598,247734.696938351
2033,111,0.001,"no-estimate","admin1",55862626.9451383,259282.526546546
2033,111,0.001,"no-estimate","admin2",61097246.5675281,409082.922587007
2033,112,1e-04,"district-estimate","admin1",356769195.945524,558000.61302955
2033,112,1e-04,"district-estimate","admin2",279747974.347768,635480.700776739
2033,112,1e-04,"global-estimate","admin1",311810105.457937,531311.332987124
2033,112,1e-04,"global-estimate","admin2",236412391.831003,598542.008308145
2033,112,1e-04,"no-estimate","admin1",570126984.565527,647152.672612299
2033,112,1e-04,"no-estimate","admin2",407479507.147608,690428.470680909
2033,112,2e-04,"district-estimate","admin1",179321337.087715,424850.50602949
2033,112,2e-04,"district-estimate","admin2",169968347.503255,548007.859399338
2033,112,2e-04,"global-estimate","admin1",133692014.094475,402774.408824652
2033,112,2e-04,"global-estimate","admin2",106448124.853571,532969.932306525
2033,112,2e-04,"no-estimate","admin1",356649252.013065,557130.19335576
2033,112,2e-04,"no-estimate","admin2",280952321.214176,629863.265369013
2033,112,0.001,"district-estimate","admin1",7944064.72330005,80449.9172254072
2033,112,0.001,"district-estimate","admin2",28485872.1351526,267421.075975346
2033,112,0.001,"global-estimate","admin1",5730524.99827505,63345.3919415938
2033,112,0.001,"global-estimate","admin2",21218344.8554164,216899.350284262
2033,112,0.001,"no-estimate","admin1",57498820.1136907,221651.290800284
2033,112,0.001,"no-estimate","admin2",59747829.7936156,365325.993907153
2033,113,1e-04,"district-estimate","admin1",356380343.527732,627974.218909035
2033,113,1e-04,"district-estimate","admin2",269378437.892281,711643.598110243
2033,113,1e-04,"global-estimate","admin1",311190242.964194,593104.70363587
2033,113,1e-04,"global-estimate","admin2",236110903.996775,684024.555061832
2033,113,1e-04,"no-estimate","admin1",587546096.04052,718713.349943092
2033,113,1e-04,"no-estimate","admin2",386975153.421689,760947.799877234
2033,113,2e-04,"district-estimate","admin1",196339362.127273,496320.006879477
2033,113,2e-04,"district-estimate","admin2",157604648.485031,621278.1200287
2033,113,2e-04,"global-estimate","admin1",146792688.441021,539353.921403257
2033,113,2e-04,"global-estimate","admin2",120121275.486528,667326.07378993
2033,113,2e-04,"no-estimate","admin1",355351414.992052,617944.42786276
2033,113,2e-04,"no-estimate","admin2",271457260.489272,706548.175385727
2033,113,0.001,"district-estimate","admin1",17160136.7186098,151980.93056025
2033,113,0.001,"district-estimate","admin2",27016089.0310747,344162.25213811
2033,113,0.001,"global-estimate","admin1",11444732.7418006,124206.219103951
2033,113,0.001,"global-estimate","admin2",23786280.1178666,317817.970945973
2033,113,0.001,"no-estimate","admin1",55920350.9863687,282152.752204223
2033,113,0.001,"no-estimate","admin2",59808205.7124442,451934.278359454
2033,114,1e-04,"district-estimate","admin1",361191946.144454,617820.391774376
2033,114,1e-04,"district-estimate","admin2",275292736.930433,700061.968292085
2033,114,1e-04,"global-estimate","admin1",315425008.668536,584030.640474177
2033,114,1e-04,"global-estimate","admin2",239489403.731857,667386.852919631
2033,114,1e-04,"no-estimate","admin1",566237289.510626,702250.326197024
2033,114,1e-04,"no-estimate","admin2",394216734.57045,747461.590061485
2033,114,2e-04,"district-estimate","admin1",196551820.145676,486201.407139001
2033,114,2e-04,"district-estimate","admin2",167140376.723772,610029.965783471
2033,114,2e-04,"global-estimate","admin1",142303741.315135,493628.193799496
2033,114,2e-04,"global-estimate","admin2",109881951.363252,618325.087813469
2033,114,2e-04,"no-estimate","admin1",362506020.701369,613573.745944283
2033,114,2e-04,"no-estimate","admin2",279925827.992086,692231.402695497
2033,114,0.001,"district-estimate","admin1",17013076.0018187,137476.707739135
2033,114,0.001,"district-estimate","admin2",27344899.4079473,306500.3304284
2033,114,0.001,"global-estimate","admin1",12741481.2612487,106638.699557526
2033,114,0.001,"global-estimate","admin2",20593672.7699164,270714.318557149
2033,114,0.001,"no-estimate","admin1",52264910.9079715,259488.925704234
2033,114,0.001,"no-estimate","admin2",62764185.6474544,421351.780141605
2033,115,1e-04,"district-estimate","admin1",350718628.717482,617707.281711253
2033,115,1e-04,"district-estimate","admin2",276625950.554377,697847.598558916
2033,115,1e-04,"global-estimate","admin1",325037548.641365,591614.750355452
2033,115,1e-04,"global-estimate","admin2",235542871.346371,663417.073152752
2033,115,1e-04,"no-estimate","admin1",598669096.605785,711945.757656403
2033,115,1e-04,"no-estimate","admin2",405645473.132201,747804.307418968
2033,115,2e-04,"district-estimate","admin1",205382267.383496,505825.946595677
2033,115,2e-04,"district-estimate","admin2",159762803.238316,606844.478132875
2033,115,2e-04,"global-estimate","admin1",155983039.760861,500205.293986093
2033,115,2e-04,"global-estimate","admin2",123156195.351912,630665.7535135
2033,115,2e-04,"no-estimate","admin1",358651266.620939,615365.546962842
2033,115,2e-04,"no-estimate","admin2",271251577.848144,687759.131162234
2033,115,0.001,"district-estimate","admin1",15182185.1869604,125268.494686161
2033,115,0.001,"district-estimate","admin2",28691996.9171341,319005.175298619
2033,115,0.001,"global-estimate","admin1",9748422.48840573,90936.8908780855
2033,115,0.001,"global-estimate","admin2",20520812.8085636,272924.745639281
2033,115,0.001,"no-estimate","admin1",63854687.6955442,263786.019903116
2033,115,0.001,"no-estimate","admin2",61592160.5953922,426793.298746676
2033,116,1e-04,"district-estimate","admin1",383976761.09765,684032.726808679
2033,116,1e-04,"district-estimate","admin2",283507990.04133,764876.334524341
2033,116,1e-04,"global-estimate","admin1",334510145.926908,649588.491921855
2033,116,1e-04,"global-estimate","admin2",250157033.505362,737441.504452483
2033,116,1e-04,"no-estimate","admin1",598243074.032489,773268.310469957
2033,116,1e-04,"no-estimate","admin2",404553614.344654,813282.13662065
2033,116,2e-04,"district-estimate","admin1",232620429.127836,557833.983204301
2033,116,2e-04,"district-estimate","admin2",166367611.428875,669956.993075881
2033,116,2e-04,"global-estimate","admin1",162241240.519605,638765.026435494
2033,116,2e-04,"global-estimate","admin2",117862754.520659,759113.169984261
2033,116,2e-04,"no-estimate","admin1",371122029.747868,674811.693978284
2033,116,2e-04,"no-estimate","admin2",278588207.530292,755955.624741414
2033,116,0.001,"district-estimate","admin1",19288530.7410357,202051.190598286
2033,116,0.001,"district-estimate","admin2",28641470.128897,357968.258924015
2033,116,0.001,"global-estimate","admin1",14151061.5493907,163975.000566211
2033,116,0.001,"global-estimate","admin2",22270374.6667983,316645.465304141
2033,116,0.001,"no-estimate","admin1",52804276.5307356,300878.645292498
2033,116,0.001,"no-estimate","admin2",65061043.9884718,481226.570464003
2033,117,1e-04,"district-estimate","admin1",345896000.912179,624510.309638633
2033,117,1e-04,"district-estimate","admin2",272986441.213937,706437.784317619
2033,117,1e-04,"global-estimate","admin1",312011839.481012,598340.191304399
2033,117,1e-04,"global-estimate","admin2",245285503.454088,680192.386732714
2033,117,1e-04,"no-estimate","admin1",586042752.942917,720873.735242183
2033,117,1e-04,"no-estimate","admin2",395172525.384131,759410.714315113
2033,117,2e-04,"district-estimate","admin1",207261970.26621,514309.944826256
2033,117,2e-04,"district-estimate","admin2",159525133.127756,616541.748288942
2033,117,2e-04,"global-estimate","admin1",126179862.782182,493347.272411583
2033,117,2e-04,"global-estimate","admin2",115489554.335412,642814.116821567
2033,117,2e-04,"no-estimate","admin1",355788440.900334,627312.706565036
2033,117,2e-04,"no-estimate","admin2",277605802.510897,703288.215535959
2033,117,0.001,"district-estimate","admin1",12607735.7768535,125541.145624611
2033,117,0.001,"district-estimate","admin2",27489647.556251,334478.73373441
2033,117,0.001,"global-estimate","admin1",10671100.1793969,111965.1172528
2033,117,0.001,"global-estimate","admin2",21249342.5611713,297890.412201648
2033,117,0.001,"no-estimate","admin1",52556556.7258069,262494.199533756
2033,117,0.001,"no-estimate","admin2",63074417.4263918,441078.182204158
2033,118,1e-04,"district-estimate","admin1",370400723.25975,597087.747304304
2033,118,1e-04,"district-estimate","admin2",277762803.374869,669253.053082146
2033,118,1e-04,"global-estimate","admin1",303953498.966323,551342.993914044
2033,118,1e-04,"global-estimate","admin2",229768918.899283,633881.176457181
2033,118,1e-04,"no-estimate","admin1",563265520.413095,673906.77233009
2033,118,1e-04,"no-estimate","admin2",387161643.159617,716934.920047385
2033,118,2e-04,"district-estimate","admin1",201477962.647894,466129.739725245
2033,118,2e-04,"district-estimate","admin2",163485657.6981,579916.453523772
2033,118,2e-04,"global-estimate","admin1",132024320.99853,443435.525327927
2033,118,2e-04,"global-estimate","admin2",110493322.59158,591043.166796613
2033,118,2e-04,"no-estimate","admin1",361424940.763159,583352.754480144
2033,118,2e-04,"no-estimate","admin2",267008483.767911,657684.413859048
2033,118,0.001,"district-estimate","admin1",15195625.3448562,131394.82215762
2033,118,0.001,"district-estimate","admin2",28297748.1100205,297141.316984173
2033,118,0.001,"global-estimate","admin1",12661161.7950901,113570.441069363
2033,118,0.001,"global-estimate","admin2",20796196.1513677,255191.448549888
2033,118,0.001,"no-estimate","admin1",55291111.3874224,247852.16926202
2033,118,0.001,"no-estimate","admin2",59410720.2431144,403601.424653436
2033,119,1e-04,"district-estimate","admin1",363743531.262345,611329.3128161
2033,119,1e-04,"district-estimate","admin2",282067762.856643,692988.038136079
2033,119,1e-04,"global-estimate","admin1",307793738.238792,579997.856107166
2033,119,1e-04,"global-estimate","admin2",240342680.595025,657398.156437205
2033,119,1e-04,"no-estimate","admin1",565184987.044068,699396.305432585
2033,119,1e-04,"no-estimate","admin2",404202094.355569,745007.608245521
2033,119,2e-04,"district-estimate","admin1",193901564.068439,483903.214002788
2033,119,2e-04,"district-estimate","admin2",162811536.632001,599526.813317433
2033,119,2e-04,"global-estimate","admin1",146051060.11099,488288.067626556
2033,119,2e-04,"global-estimate","admin2",121314937.430611,616264.637736348
2033,119,2e-04,"no-estimate","admin1",350283920.146615,605296.143551697
2033,119,2e-04,"no-estimate","admin2",279302311.353147,683641.277570759
2033,119,0.001,"district-estimate","admin1",13776330.7393117,120952.39210035
2033,119,0.001,"district-estimate","admin2",24434101.377779,299746.231493425
2033,119,0.001,"global-estimate","admin1",11444732.7418006,111165.499744774
2033,119,0.001,"global-estimate","admin2",21078152.124147,278210.796919128
2033,119,0.001,"no-estimate","admin1",58382798.9675212,269215.264126338
2033,119,0.001,"no-estimate","admin2",58006844.5944448,412424.950334941
2033,120,1e-04,"district-estimate","admin1",355649377.410412,587919.902572458
2033,120,1e-04,"district-estimate","admin2",280604928.796822,672475.641813108
2033,120,1e-04,"global-estimate","admin1",318712912.389876,562214.167550767
2033,120,1e-04,"global-estimate","admin2",237742060.755115,635952.115880228
2033,120,1e-04,"no-estimate","admin1",562123249.741516,674296.860952434
2033,120,1e-04,"no-estimate","admin2",401077389.805864,720912.374691692
2033,120,2e-04,"district-estimate","admin1",178922445.229686,450119.947510273
2033,120,2e-04,"district-estimate","admin2",164572070.606951,581006.234502496
2033,120,2e-04,"global-estimate","admin1",133063244.833067,398039.248327119
2033,120,2e-04,"global-estimate","admin2",119910454.051889,548085.558120584
2033,120,2e-04,"no-estimate","admin1",352270232.076018,585608.769751361
2033,120,2e-04,"no-estimate","admin2",274522854.235776,661279.956733424
2033,120,0.001,"district-estimate","admin1",14281004.1032933,115136.963397821
2033,120,0.001,"district-estimate","admin2",29357179.9370029,288527.87066613
2033,120,0.001,"global-estimate","admin1",13912632.9800787,110588.100602396
2033,120,0.001,"global-estimate","admin2",19695996.8795907,235817.813999132
2033,120,0.001,"no-estimate","admin1",57697909.012931,244115.743980508
2033,120,0.001,"no-estimate","admin2",61537279.9659687,397902.549776808
2033,121,1e-04,"district-estimate","admin1",351482774.000577,640307.889602332
2033,121,1e-04,"district-estimate","admin2",267065723.890277,723137.764634892
2033,121,1e-04,"global-estimate","admin1",306186348.34447,610587.98571202
2033,121,1e-04,"global-estimate","admin2",236425493.322835,696063.052477059
2033,121,1e-04,"no-estimate","admin1",572397237.005488,728401.949869387
2033,121,1e-04,"no-estimate","admin2",381822456.168905,771056.644299152
2033,121,2e-04,"district-estimate","admin1",188909083.468342,512780.769272612
2033,121,2e-04,"district-estimate","admin2",160562336.062393,637908.687117375
2033,121,2e-04,"global-estimate","admin1",149327773.632391,491284.126845561
2033,121,2e-04,"global-estimate","admin2",133580658.100705,651028.231845148
2033,121,2e-04,"no-estimate","admin1",327061920.417336,622301.886088141
2033,121,2e-04,"no-estimate","admin2",265424959.876701,715527.856826924
2033,121,0.001,"district-estimate","admin1",17773016.5108072,180241.544560458
2033,121,0.001,"district-estimate","admin2",27025591.9647638,345333.481760896
2033,121,0.001,"global-estimate","admin1",11444732.7418006,139810.739422347
2033,121,0.001,"global-estimate","admin2",20569472.4188805,301768.301879746
2033,121,0.001,"no-estimate","admin1",57027334.0810335,299884.214090453
2033,121,0.001,"no-estimate","admin2",60294001.4667934,456208.947108654
2033,122,1e-04,"district-estimate","admin1",360686911.265497,621756.856576829
2033,122,1e-04,"district-estimate","admin2",276467294.566021,700714.113979908
2033,122,1e-04,"global-estimate","admin1",309850348.993328,592363.267670687
2033,122,1e-04,"global-estimate","admin2",243559874.918569,672768.157438423
2033,122,1e-04,"no-estimate","admin1",576631811.330186,711189.773422198
2033,122,1e-04,"no-estimate","admin2",396681623.947556,752872.392433548
2033,122,2e-04,"district-estimate","admin1",179712809.457773,481678.581634034
2033,122,2e-04,"district-estimate","admin2",158340264.397855,607679.688645743
2033,122,2e-04,"global-estimate","admin1",141764337.584756,547351.084148577
2033,122,2e-04,"global-estimate","admin2",107624944.373892,677025.794563559
2033,122,2e-04,"no-estimate","admin1",364229071.41456,616891.309537836
2033,122,2e-04,"no-estimate","admin2",280054997.119665,696383.081280742
2033,122,0.001,"district-estimate","admin1",15327407.6971947,133351.677238347
2033,122,0.001,"district-estimate","admin2",30590888.9454233,343449.444977941
2033,122,0.001,"global-estimate","admin1",11468922.5160768,109269.253798442
2033,122,0.001,"global-estimate","admin2",21643360.2088897,284014.470496098
2033,122,0.001,"no-estimate","admin1",55351215.547852,260326.16503403
2033,122,0.001,"no-estimate","admin2",60018033.7291775,437774.531403173
2033,123,1e-04,"district-estimate","admin1",369726812.38687,596071.695854748
2033,123,1e-04,"district-estimate","admin2",275386981.968189,670274.900062872
2033,123,1e-04,"global-estimate","admin1",307394541.355348,545251.3315673
2033,123,1e-04,"global-estimate","admin2",240339664.009128,642910.675642624
2033,123,1e-04,"no-estimate","admin1",594093499.512078,686906.916878839
2033,123,1e-04,"no-estimate","admin2",405480994.018498,722498.395421349
2033,123,2e-04,"district-estimate","admin1",198830134.306659,453444.889250315
2033,123,2e-04,"district-estimate","admin2",164344457.975222,584642.601566005
2033,123,2e-04,"global-estimate","admin1",134400629.573799,399929.475945693
2033,123,2e-04,"global-estimate","admin2",129670459.596054,566468.115829683
2033,123,2e-04,"no-estimate","admin1",370010834.639622,589791.160435847
2033,123,2e-04,"no-estimate","admin2",278848541.7474,666594.276807219
2033,123,0.001,"district-estimate","admin1",15208510.3415326,108580.034520551
2033,123,0.001,"district-estimate","admin2",27019733.9646746,278511.143426839
2033,123,0.001,"global-estimate","admin1",13562090.8537488,98961.0915761722
2033,123,0.001,"global-estimate","admin2",20878786.5730972,230775.545783573
2033,123,0.001,"no-estimate","admin1",57030626.7294064,226950.359709709
2033,123,0.001,"no-estimate","admin2",63966343.9654596,401889.79260899
2033,124,1e-04,"district-estimate","admin1",369856129.814778,556882.199612141
2033,124,1e-04,"district-estimate","admin2",270519381.70705,639159.304284387
2033,124,1e-04,"global-estimate","admin1",285487693.437931,497606.387391184
2033,124,1e-04,"global-estimate","admin2",225397721.282599,603202.72199613
2033,124,1e-04,"no-estimate","admin1",582736362.716525,645046.177038031
2033,124,1e-04,"no-estimate","admin2",388083421.462711,689312.075824882
2033,124,2e-04,"district-estimate","admin1",187703890.77174,423179.927916959
2033,124,2e-04,"district-estimate","admin2",159279933.57644,548544.030807215
2033,124,2e-04,"global-estimate","admin1",143091661.353215,375116.456354514
2033,124,2e-04,"global-estimate","admin2",116191662.100277,510540.224402068
2033,124,2e-04,"no-estimate","admin1",357077987.324481,548846.189942483
2033,124,2e-04,"no-estimate","admin2",265938879.128421,631389.093150991
2033,124,0.001,"district-estimate","admin1",16699756.5625137,131979.415377453
2033,124,0.001,"district-estimate","admin2",26393782.0105288,258325.703664405
2033,124,0.001,"global-estimate","admin1",11855139.9290073,97502.4477288173
2033,124,0.001,"global-estimate","admin2",20073615.6059944,216815.461324744
2033,124,0.001,"no-estimate","admin1",56796890.2610659,234752.410329446
2033,124,0.001,"no-estimate","admin2",59386183.5300283,374450.171560296
2033,125,1e-04,"district-estimate","admin1",359209828.440431,623610.743321764
2033,125,1e-04,"district-estimate","admin2",278156726.499324,698279.211166781
2033,125,1e-04,"global-estimate","admin1",323727797.098524,601092.21283293
2033,125,1e-04,"global-estimate","admin2",248971386.248479,673702.063041697
2033,125,1e-04,"no-estimate","admin1",593801875.978054,718972.513585546
2033,125,1e-04,"no-estimate","admin2",412029772.855097,758407.781856942
2033,125,2e-04,"district-estimate","admin1",203988150.872526,505584.756480853
2033,125,2e-04,"district-estimate","admin2",167766459.819412,611520.085300775
2033,125,2e-04,"global-estimate","admin1",155994953.620432,525975.153958514
2033,125,2e-04,"global-estimate","admin2",124670317.030236,655814.710125996
2033,125,2e-04,"no-estimate","admin1",345294827.725775,616096.586606686
2033,125,2e-04,"no-estimate","admin2",279924715.03697,695631.955022241
2033,125,0.001,"district-estimate","admin1",13304174.4460522,128416.473234582
2033,125,0.001,"district-estimate","admin2",30278657.5266335,324792.254454893
2033,125,0.001,"global-estimate","admin1",11599953.8000022,120990.782593013
2033,125,0.001,"global-estimate","admin2",21392705.7739519,276203.445064566
2033,125,0.001,"no-estimate","admin1",56080453.8102589,271784.643411565
2033,125,0.001,"no-estimate","admin2",60825740.2315126,428458.434944299
2033,126,1e-04,"district-estimate","admin1",388220859.411435,612885.662743202
2033,126,1e-04,"district-estimate","admin2",279769923.560921,682048.061762568
2033,126,1e-04,"global-estimate","admin1",312013331.659067,565452.180603133
2033,126,1e-04,"global-estimate","admin2",240336306.447239,649491.814194814
2033,126,1e-04,"no-estimate","admin1",600829262.810684,697304.951332179
2033,126,1e-04,"no-estimate","admin2",404423962.799497,732445.433864672
2033,126,2e-04,"district-estimate","admin1",216066359.780524,477822.492948791
2033,126,2e-04,"district-estimate","admin2",170159002.519955,593728.216233825
2033,126,2e-04,"global-estimate","admin1",153017602.546695,484499.629438339
2033,126,2e-04,"global-estimate","admin2",122989763.765815,618482.865679018
2033,126,2e-04,"no-estimate","admin1",371152818.319147,602145.534222673
2033,126,2e-04,"no-estimate","admin2",274910847.85163,672779.962835098
2033,126,0.001,"district-estimate","admin1",14740115.1258145,114029.119452188
2033,126,0.001,"district-estimate","admin2",25426602.7044542,280078.847635745
2033,126,0.001,"global-estimate","admin1",7991971.51758935,85632.153321432
2033,126,0.001,"global-estimate","admin2",21096395.045251,245732.402098891
2033,126,0.001,"no-estimate","admin1",61548420.6448375,249088.218265737
2033,126,0.001,"no-estimate","admin2",63524012.4223376,405115.042086855
2033,127,1e-04,"district-estimate","admin1",383802774.607354,631518.13406549
2033,127,1e-04,"district-estimate","admin2",276722487.200689,697711.822896534
2033,127,1e-04,"global-estimate","admin1",315523298.655458,587632.075067907
2033,127,1e-04,"global-estimate","admin2",248823381.402569,675360.873233321
2033,127,1e-04,"no-estimate","admin1",602656891.944675,717127.604411982
2033,127,1e-04,"no-estimate","admin2",408239185.409809,750514.682024496
2033,127,2e-04,"district-estimate","admin1",232425381.195921,509141.958001614
2033,127,2e-04,"district-estimate","admin2",165940565.227681,611801.259433357
2033,127,2e-04,"global-estimate","admin1",158605237.086999,472819.578131669
2033,127,2e-04,"global-estimate","admin2",119238189.856368,613348.271135368
2033,127,2e-04,"no-estimate","admin1",364094875.912367,613274.973628977
2033,127,2e-04,"no-estimate","admin2",276894417.107261,692965.066512136
2033,127,0.001,"district-estimate","admin1",20338165.8707814,116340.174224717
2033,127,0.001,"district-estimate","admin2",30929364.2474226,314684.713206058
2033,127,0.001,"global-estimate","admin1",6935551.37071922,65265.6509468544
2033,127,0.001,"global-estimate","admin2",22828362.5451655,261915.499252656
2033,127,0.001,"no-estimate","admin1",54737992.2948781,226111.437546335
2033,127,0.001,"no-estimate","admin2",62327747.0055778,419444.873817243
2033,128,1e-04,"district-estimate","admin1",350843629.95262,635709.955999049
2033,128,1e-04,"district-estimate","admin2",270904511.032988,708040.15785279
2033,128,1e-04,"global-estimate","admin1",299284566.406287,599678.028013872
2033,128,1e-04,"global-estimate","admin2",237388101.695611,682272.880984715
2033,128,1e-04,"no-estimate","admin1",571266163.851498,717905.660844432
2033,128,1e-04,"no-estimate","admin2",401162039.473381,761380.779704791
2033,128,2e-04,"district-estimate","admin1",197442651.276592,506003.703592508
2033,128,2e-04,"district-estimate","admin2",165143712.601104,624176.989807894
2033,128,2e-04,"global-estimate","admin1",158987680.838774,538450.924375908
2033,128,2e-04,"global-estimate","admin2",113848504.789358,665069.704112137
2033,128,2e-04,"no-estimate","admin1",345294348.742319,625159.585428549
2033,128,2e-04,"no-estimate","admin2",275957831.689607,705615.064271716
2033,128,0.001,"district-estimate","admin1",19116370.7507321,134081.196541434
2033,128,0.001,"district-estimate","admin2",28712698.9015179,331504.983860034
2033,128,0.001,"global-estimate","admin1",12074478.9612393,106959.637574276
2033,128,0.001,"global-estimate","admin2",20874562.876737,287895.00929332
2033,128,0.001,"no-estimate","admin1",59707541.5382195,268637.96352083
2033,128,0.001,"no-estimate","admin2",60866284.1257515,437726.360382924
2033,129,1e-04,"district-estimate","admin1",362812335.507878,556328.903556154
2033,129,1e-04,"district-estimate","admin2",269688665.973523,630109.339556188
2033,129,1e-04,"global-estimate","admin1",303868653.942852,506427.831568582
2033,129,1e-04,"global-estimate","admin2",238696571.255039,598418.726694551
2033,129,1e-04,"no-estimate","admin1",577509087.674224,643060.159887454
2033,129,1e-04,"no-estimate","admin2",398779695.031676,683009.362672429
2033,129,2e-04,"district-estimate","admin1",195626501.012126,418858.91396528
2033,129,2e-04,"district-estimate","admin2",165299070.863129,547819.215469944
2033,129,2e-04,"global-estimate","admin1",138924521.523403,323029.420572851
2033,129,2e-04,"global-estimate","admin2",123132160.130911,486164.316019511
2033,129,2e-04,"no-estimate","admin1",364533192.898672,547829.522928768
2033,129,2e-04,"no-estimate","admin2",284032362.38001,629573.688434935
2033,129,0.001,"district-estimate","admin1",16906394.3284356,111961.61043016
2033,129,0.001,"district-estimate","admin2",26215068.1432161,244540.19362976
2033,129,0.001,"global-estimate","admin1",9204974.92048942,77866.0222207932
2033,129,0.001,"global-estimate","admin2",20450545.0769807,208535.407565768
2033,129,0.001,"no-estimate","admin1",52565749.1791679,210177.147563786
2033,129,0.001,"no-estimate","admin2",61690036.8160111,362691.447851038
2033,130,1e-04,"district-estimate","admin1",356356970.812095,597567.660677417
2033,130,1e-04,"district-estimate","admin2",280746973.774899,674050.348328958
2033,130,1e-04,"global-estimate","admin1",300134221.524684,552638.354576289
2033,130,1e-04,"global-estimate","admin2",223337926.866039,635467.405590525
2033,130,1e-04,"no-estimate","admin1",583922448.853235,685178.292581856
2033,130,1e-04,"no-estimate","admin2",419148604.056865,729923.651372721
2033,130,2e-04,"district-estimate","admin1",183688790.366835,457425.739488775
2033,130,2e-04,"district-estimate","admin2",160969053.916041,581209.574146626
2033,130,2e-04,"global-estimate","admin1",136401536.267487,492979.100937935
2033,130,2e-04,"global-estimate","admin2",118759272.296938,625301.010088456
2033,130,2e-04,"no-estimate","admin1",345208917.148428,591604.818064559
2033,130,2e-04,"no-estimate","admin2",278008853.5631,667049.144903395
