"ISO","confirmation_lens","admin_level","threshold","targeted_admins","mean_true_ir","mean_confirmed_ir"
"NGA","district-estimate","admin1",2e-04,"Bauchi, Borno, Gombe, Zamfara",0.000270842912211757,0.000270842912211757
"NGA","district-estimate","admin2",1e-04,"Ukwa East, Demsa, Guyuk, Lamurde, Numan, Damban, Darazo, Giade, Misau, Agatu, Vandeiky, Jere, Maidugur, Obudu, Kuje, Akko, Balanga, Billiri, Gombe, Kwami, Shomgom, Yamaltu, Dutse, Jahun, Ringim, Taura, Igabi, Kaduna North, Kaduna South, Ajingi, Albasu, Bichi, Gaya, Gwarzo, Kabo, Karaye, Shanono, Bindawa, Charanchi, Rimi, Safana, Bagudo, Koko/Bes, Yauri, Nasarawa, Agwara, Jos North, Langtang South, Isa, Ibi, Karim-La, Bade, Borsari, Karasuwa, Shinkafi, Zurmi, Girie, Michika, Logo, Abaji, Kwali, Funakaye, Kano, Kumbotso, Kura, Madobi, Rano, Sumaila, Takai, Tofa, Tundun Wada, Baure, Oyo East, Oyo West, Wase, Bodinga, Dange-Shuni, Gassol, Wukari, Fune, Anka, Mubi North, Yola North, Nganzai, Sule-Tan, Yankwashi, Kibiya, Kunchi, Doma, Sokoto North, Sokoto South, Tangazar, Wamakko, Yabo, Rogo, Kankara, Hawul, Mobbar, Nangere, Potiskum, Gombi, Mubi South, Yola South, Kwaya Kusar, BirninKu, Gwadabaw, Sabon Birni, Yusufari, Sabuwa, Hong, Ukum, Konduga, Musawa, Ukwa West, Dass, Bagwai, Tsanyawa, Malumfashi, Gada, Kirfi, Faskari, Suru, Binji, Mayo-Bel, Gumel, Maigatari, Akinyele, Kware, Wurno, Silame, Maradun, Bama, Ibeju/Lekki, Afijio, Dandume, Jama'are, Bayo, Kazaure, DawakinT, Garko, Iwajowa, Shagari, Kajola, Dambatta, Mafa, Gubio, Marte, Funtua, Makurdi, Chikun, Bakori, Awe, Fufore, Lake Chad, Katagum, Minjibir, Dukku, Chibok, Makarfi, Kafur, Zaria, Madagali, Gamawa, Ningi, Shira, Warji, Zaki, Askira/U, Biu, Gwoza, Kala/Balge, Gwagwala, Guri, Ikara, Kubau, Sanga, Soba, Warawa, Wudil, Aleiro, Argungu, BirninKe, Gwandu, Jega, Akwanga, Rabah, Tambawal, Geidam, Machina, Bakura, Bukkuyum, Apa, Abadam, Damboa, Shani, AbujaMun, Bwari, Giwa, Bebeji, DawakinK, Gezawa, Maiyama, Karu, Kokona, Kontogur, Tureta, Batagarawa, Kurfi, Gusau, Birnin-G, Kiru, Danmusa, Zuru, Tafa, Ogbomosho South, Goronyo, Bungudu, Itas/Gad, Tafawa-B, Ngala, Gwaram, Tarauni, Danko Wasagu, Epe, Agaie, Gulani, Tsafe, KafinHau, Kiyawa, Gummi, Kukawa, Doguwa, Lafia, Olorunsogo, Kebbe, Biriniwa, Buji, Batsari, Jibia, Katsina (K), Qua'anpa, Fika, Nguru, Gabasawa, Kaita, Nassarawa Egon, Illela, Obanliku, Bunza, Jos East, Talata-Mafara, Bekwarra, Gamjuwa, Nafada, Bunkure, Danja, Kagarko, Suleja, Guma, Sabon-Ga, Hadejia, Lere, Arewa, Mangu, Ushongo, Jema'a, Garum Mallam, Keana, Damaturu, Kwande, Mani, Obi, Sardauna, Kachia, GwerWest, Bogoro, Isuikwua, Jada, Kaltungo, Ihitte/U, Dutsi, Mashi, Guzamala, Kaura-Na, Ganye, Ohafia Abia, Auyo, Bende, Jos South, Boki, Toro, Barkin Ladi, Monguno, Shelleng, Bauchi, Garki, KiriKasa, Ardo-Kola, Jalingo, Yorro, Zing, Roni, Makoda, Kalgo, Mikang, Fagge, Lau, Birnin-Magaji/Kiyaw, Takum, Dikwa, Gwiwa, Ingawa, Kusada, Sandamu, Zango, Bali, Gwer East, Wamba, Babura, Jaba, Daura, Kankiya, Mai'Adua, Matazu, Shanga, Keffi, Katsina (Benue), Nassaraw, Kauru, MalamMad, Ungogo, Wushishi, Ngaski, Oluyole, Bassa, Oju, RiminGad, Kajuru, Augie, Dandi, Bokkos, Ibarapa Central, Akukutor, Buruku, Ayedire, Dala, Ussa, Dutsin-M, Kaura, Riyom, Kudan, Gujba, Iseyin, Toto",0.00010621330147301,0.00010621330147301
"NGA","district-estimate","admin2",2e-04,"Ukwa East, Guyuk, Lamurde, Numan, Darazo, Giade, Misau, Agatu, Jere, Maidugur, Gombe, Kwami, Shomgom, Dutse, Igabi, Kaduna North, Kaduna South, Albasu, Bichi, Gaya, Gwarzo, Kabo, Karaye, Bindawa, Charanchi, Rimi, Bagudo, Koko/Bes, Nasarawa, Isa, Ibi, Borsari, Karasuwa, Shinkafi, Kuje, Akko, Funakaye, Kano, Kumbotso, Kura, Madobi, Rano, Takai, Baure, Oyo West, Bodinga, Dange-Shuni, Wukari, Fune, Anka, Billiri, Kibiya, Tundun Wada, Langtang South, Tangazar, Bade, Mubi North, Girie, Mobbar, Ajingi, Demsa, Gombi, Yola South, Balanga, Jos North, Karim-La, Zurmi, Hong, Tsanyawa, Malumfashi, Yola North, Michika, Bagwai, Gumel, Faskari, Kankara, Akinyele, Sokoto North, Sokoto South, Wurno, Bama, Nganzai, Gada, Mayo-Bel, Wase, Yamaltu, DawakinT, Yabo, Dambatta, Marte, BirninKu, Ringim, Bakori, Vandeiky, Jahun, Taura, Yauri, Agwara, Binji, Silame, Musawa, Rogo, Mubi South, Gwadabaw, Damban, Gamawa, Ningi, Shira, Warji, Zaki, Askira/U, Ikara, Kubau, Sanga, Soba, Sumaila, Warawa, Dandume, Funtua, Aleiro, BirninKe, Jega, Akwanga, Rabah, Tambawal, Nangere, Bakura, Bukkuyum, Madagali, Katagum, Abadam, Damboa, Lake Chad, Shani, AbujaMun, Bwari, Bebeji, Wudil, Sabuwa, Gwandu, Karu, Kokona, Kontogur, Tureta, DawakinK, Batagarawa, Birnin-G, Makarfi, Danmusa, Bungudu, Tsafe, Guri, Potiskum, Kunchi, Bayo, Kukawa, Lafia, Olorunsogo, Kebbe, Gwoza, Konduga, Buji, Gwaram, Batsari, Jibia, Katsina (K), Doguwa, Gezawa, Kaita, Nassarawa Egon, Illela, Kwaya Kusar, Bekwarra, Gwagwala, Doma, Itas/Gad, Talata-Mafara, Nafada, Danja, Fika, Giwa, Gulani, Gummi, Sabon Birni, Shagari, Zaria, Jama'are, Chibok, Kafur, Kiyawa, Maradun, Keana, Obi, Bunkure, Garum Mallam, Kagarko, Sabon-Ga, Goronyo, Bunza, Bogoro, KafinHau, Auyo, Kala/Balge, Nguru, Biu, Toro, Jos East, Hadejia, Monguno, Kiru, Shelleng, Bauchi, Gamjuwa, Kwali, KiriKasa, Gabasawa, Suru, Ardo-Kola, Jalingo, Kazaure, Roni, Makoda, Yorro, Zing, Yankwashi, Maiyama, Gassol, Ganye, Hawul, Chikun, Takum, Birnin-Magaji/Kiyaw, Dikwa, Mafa, Ingawa, Zango, Bali, Kaura-Na, Kachia, Sandamu, Obudu, Garki, Daura, Shanga, Keffi, Fagge, Ukum, Babura, Kauru, Lau, Fufore, Matazu, Ngala, Abaji, Mai'Adua, Kankiya, Kusada, Kalgo, Jada, Dass, Tafawa-B, MalamMad, Oluyole, Barkin Ladi, Bokkos, Damaturu, Jaba, Jos South, Awe, Ushongo, Dukku, Biriniwa, Kudan, Gujba, Bassa, Garko",0.000132066897605052,0.000132066897605052
"NGA","district-estimate","admin2",0.001,"Misau, Maidugur, Ibi, Shinkafi, Bindawa, Charanchi, Koko/Bes, Nasarawa, Bodinga, Rano, Rimi, Bagudo, Agatu, Ajingi, Gaya, Jere, Takai, Kibiya, Albasu, Bagwai, Tsanyawa, Gombe, Numan, Kano, Shomgom, Silame, Damban, Giade, Shira, Zaki, Askira/U, Funtua, Akwanga, Abadam, Dandume, Bakura, Warawa, Sabuwa, Kokona, Gamawa, Yamaltu, Ikara, Tambawal, Kaita, Kukawa, Wudil, Katagum, Kwaya Kusar, Jega, Bakori, Sanga, Rogo, Tundun Wada, Bayo, Bebeji, Keana, Gwaram, Itas/Gad, Faskari, Lake Chad, Ningi, Warji, Mubi South, Bauchi, Katsina (K), Jalingo, Gezawa, Zing, Talata-Mafara, Birnin-Magaji/Kiyaw, Maiyama, Makoda, Kaura-Na, Dass, Tafawa-B, Obi, Damaturu, Fune, Bogoro, Bunkure, Chikun, Kalgo, Isa",0.0003115607255987,0.0003115607255987
"NGA","global-estimate","admin1",1e-04,"Bauchi, Borno, Gombe, Kaduna, Nassarawa, Katsina, Taraba, Kano, Federal Capital Territory, Adamawa, Sokoto, Zamfara, Yobe",0.000132352282847942,0.000104852337814345
"NGA","global-estimate","admin1",2e-04,"Bauchi, Borno, Gombe",0.000200576685521774,0.00021312782490495
"NGA","global-estimate","admin2",1e-04,"Ukwa East, Demsa, Guyuk, Lamurde, Numan, Damban, Darazo, Giade, Misau, Agatu, Jere, Maidugur, Kuje, Akko, Balanga, Billiri, Gombe, Kwami, Shomgom, Yamaltu, Dutse, Jahun, Igabi, Kaduna North, Kaduna South, Ajingi, Albasu, Bichi, Gaya, Gwarzo, Kabo, Karaye, Bindawa, Charanchi, Rimi, Bagudo, Koko/Bes, Yauri, Nasarawa, Jos North, Langtang South, Bodinga, Isa, Yabo, Ibi, Karim-La, Wukari, Bade, Borsari, Karasuwa, Shinkafi, Zurmi, Logo, Bama, Kwali, Funakaye, Kano, Kumbotso, Kura, Madobi, Rano, Takai, Tofa, Tundun Wada, Baure, Oyo East, Oyo West, Dange-Shuni, Fune, Anka, Mubi North, Kibiya, Kunchi, Tangazar, Konduga, Sule-Tan, Sokoto North, Sokoto South, Girie, Michika, Hawul, Mobbar, Sumaila, Gombi, Mubi South, Yola North, Yola South, BirninKu, Sabon Birni, Yusufari, Gwadabaw, Hong, Kankara, Musawa, Wase, Gada, Gassol, Dass, Bagwai, Tsanyawa, Malumfashi, Kirfi, Kwaya Kusar, Ringim, Faskari, Funtua, Suru, Binji, Gumel, Maigatari, Taura, Akinyele, Silame, Wamakko, Wurno, Nangere, Rogo, Nganzai, Ibeju/Lekki, Mayo-Bel, Jama'are, DawakinT, Dambatta, Garko, Chikun, Marte, Bakori, Vandeiky, Bayo, Obudu, Agwara, Shanono, Minjibir, Dukku, Chibok, Kiyawa, Madagali, Gamawa, Ningi, Shira, Warji, Zaki, Askira/U, Biu, Gwoza, Kala/Balge, Lake Chad, KafinHau, Ikara, Kubau, Makarfi, Sanga, Soba, Bebeji, Warawa, Wudil, Dandume, Sabuwa, Aleiro, Argungu, BirninKe, Gwandu, Jega, Akwanga, Kokona, Rabah, Tambawal, Geidam, Potiskum, Bakura, Bukkuyum, Katagum, Abadam, Damboa, Shani, AbujaMun, Bwari, DawakinK, Maiyama, Karu, Kontogur, Tureta, Batagarawa, Bungudu, Birnin-G, Kiru, Danmusa, Zuru, Awe, Ogbomosho South, Fufore, Itas/Gad, Tafawa-B, Gwaram, Makoda, Goronyo, Tsafe, Guri, Gwale, Shagari, Gummi, Isuikwua, Kukawa, Doguwa, Lafia, Olorunsogo, Kebbe, Gulani, Biriniwa, Buji, Batsari, Jibia, Katsina (K), Qua'anpa, Gabasawa, Gezawa, Kaita, Nassarawa Egon, Illela, Talata-Mafara, Bekwarra, Gwagwala, Doma, Giwa, Kafur, Jos East, Gamjuwa, Nafada, Danja, Fika, Kudan, Lere, Arewa, Kware, Zaria, Garum Mallam, Keana, Obanliku, Sabon-Ga, Maradun, Obi, Bunkure, Kachia, Kagarko, Bunza, Tafa, Kaltungo, Dutsi, Mashi, Bogoro, Kaura-Na, Auyo, Tarauni, Nguru, Kurfi, Toro, Gusau, Hadejia, Monguno, Shelleng, Bauchi, Garki, KiriKasa, Ardo-Kola, Jalingo, Yorro, Zing, Kazaure, Roni, Mikang, Yankwashi, Matazu, Jos South, Lau, Ganye, Jada, Birnin-Magaji/Kiyaw, Gwer East, Takum, Dikwa, Mafa, Ingawa, Kankiya, Kusada, Mai'Adua, Sandamu, Zango, Bali, Babura, Jaba, Daura, Shanga, Keffi, Fagge, Ukum, Kalgo, Kauru, Afijio, MalamMad, Ngala, Abaji, Gwiwa, Oju, Augie, Dandi, Oluyole, Barkin Ladi, Bokkos, Damaturu, Makurdi, Ushongo, Iseyin, Bassa, Kaura, Gujba",0.000118175094833254,9.53494294174963e-05
"NGA","global-estimate","admin2",2e-04,"Lamurde, Darazo, Giade, Misau, Agatu, Jere, Maidugur, Kuje, Gombe, Shomgom, Dutse, Kaduna North, Albasu, Gaya, Gwarzo, Bindawa, Charanchi, Rimi, Nasarawa, Langtang South, Yabo, Ibi, Karim-La, Shinkafi, Numan, Bama, Funakaye, Kaduna South, Kano, Kumbotso, Madobi, Takai, Tundun Wada, Bagudo, Koko/Bes, Bodinga, Wukari, Yamaltu, Bichi, Kabo, Kibiya, Akko, Igabi, Rano, Faskari, Tangazar, Borsari, Billiri, Ajingi, Karasuwa, Balanga, Demsa, Kwami, Kunchi, Yusufari, Hong, Mubi North, Kankara, Bagwai, Ibeju/Lekki, Yola North, Kwaya Kusar, Funtua, Yauri, Isa, Girie, Michika, Suru, Tsanyawa, Silame, Yola South, Kura, Nangere, Jos North, Dange-Shuni, Anka, Bakura, Mayo-Bel, Bade, Musawa, Mobbar, DawakinT, Wase, Kwali, Garko, Wurno, Gwadabaw, Marte, Ringim, Ukwa East, Guyuk, Kirfi, Karaye, Rogo, Wamakko, Nganzai, Oyo East, Kiyawa, Taura, Shira, Warji, Zaki, Askira/U, BirninKu, KafinHau, Kubau, Sanga, Sumaila, Warawa, Bakori, Akwanga, Rabah, Tambawal, Madagali, Damban, Katagum, Abadam, Damboa, Lake Chad, AbujaMun, Bwari, Soba, Bebeji, DawakinK, Wudil, Dandume, Sabuwa, Aleiro, Jega, Karu, Kokona, Gamawa, Ikara, Makarfi, Kiru, Gwandu, Bayo, Kukawa, Lafia, Kebbe, Gummi, Gombi, Ningi, Gwoza, Batsari, Jibia, Jama'are, Buji, Doguwa, Kaita, Nassarawa Egon, Illela, Gwaram, Jahun, Birnin-G, Doma, Shagari, Gulani, Batagarawa, Itas/Gad, Kafur, Talata-Mafara, Gamjuwa, Gwagwala, BirninKe, Guri, Giwa, Bukkuyum, Zaria, Biu, Gezawa, Keana, Miga, Fufore, Obi, Bunkure, Garum Mallam, Logo, Tureta, Mubi South, Konduga, Obudu, Bogoro, Goronyo, Potiskum, Bungudu, GwerWest, Fika, Shani, Kontogur, Ushongo, Kala/Balge, Nafada, Gusau, Borgu, Monguno, Bauchi, Chikun, Gabasawa, Katsina (K), Sabon Birni, Ardo-Kola, Jalingo, Kazaure, Roni, Yorro, Zing, Shelleng, Maiyama, Gassol, Ganye, Kaltungo, Makoda, Gada, Takum, Gwer East, Hadejia, Binji, Birnin-Magaji/Kiyaw, Zurmi, Dikwa, Kankiya, Kusada, Bali, Kaura-Na, Lau, Obanliku, Shanono, Matazu, Sandamu, Garki, Jos South, Hawul, Babura, Dambatta, Tarauni, Kurfi, Yankwashi, Keffi, Ukum, Shanga, Ngala, Auyo, Kachia, Zango, Kalgo, Daura, Tafawa-B, Mashi, Ingawa, Jada, Dass, Barkin Ladi, Damaturu, MalamMad, Bunza, Fune, Oluyole, Dutsin-M, Jaba, Mani, Awe, Biriniwa, Sokoto South, Toro, Makurdi, Dukku, Gujba, Bassa, Chibok, Oyo West, Sokoto North, Suleja",0.000116967056174441,9.66057741958924e-05
"NGA","global-estimate","admin2",0.001,"Giade, Misau, Maidugur, Bindawa, Shinkafi, Rimi, Ibi, Ajingi, Charanchi, Bagwai, Tsanyawa, Jere, Nasarawa, Takai, Silame, Gaya, Damban, Shira, Askira/U, Akwanga, Warawa, Sabuwa, Kokona, Gamawa, Kukawa, Ikara, Kaita, Katagum, Abadam, Faskari, Bakori, Kwaya Kusar, Keana, Bakura, Lake Chad, Dandume, Ningi, Bauchi, Katsina (K), Zing, Birnin-Magaji/Kiyaw, Jega, Makoda, Jalingo, Zaki, Dass, Tafawa-B, Kibiya, Rano, Funtua, Damaturu, Kaura-Na, Obi, Bogoro, Bunkure, Kalgo",0.000364370100579408,0.000303324478269866
"NGA","no-estimate","admin1",1e-04,"Adamawa, Bauchi, Borno, Gombe, Kaduna, Kano, Katsina, Kebbi, Nassarawa, Sokoto, Taraba, Zamfara, Federal Capital Territory, Yobe, Plateau, Jigawa",0.000116759725207283,0.000224224685954182
"NGA","no-estimate","admin1",2e-04,"Bauchi, Borno, Gombe, Nassarawa, Katsina, Kaduna, Adamawa, Taraba, Kano, Sokoto, Federal Capital Territory, Zamfara, Yobe",0.000132352282847942,0.000253707035967089
"NGA","no-estimate","admin1",0.001,"Bauchi",0.000562748254659433,0.0009241232589997
"NGA","no-estimate","admin2",1e-04,"Ukwa East, Demsa, Guyuk, Lamurde, Michika, Mubi North, Numan, Yola North, Yola South, Damban, Darazo, Giade, Kirfi, Misau, Agatu, Vandeiky, Jere, Konduga, Kwaya Kusar, Maidugur, Nganzai, Obubra, Obudu, Kuje, Akko, Balanga, Billiri, Gombe, Kwami, Shomgom, Yamaltu, Dutse, Jahun, Ringim, Taura, Igabi, Kaduna North, Kaduna South, Ajingi, Albasu, Bichi, Gaya, Gwarzo, Kabo, Karaye, Kunchi, Rogo, Shanono, Takai, Bindawa, Charanchi, Dutsin-M, Faskari, Funtua, Kurfi, Rimi, Safana, Bagudo, Koko/Bes, Yauri, Epe, Ibeju/Lekki, Nasarawa, Agwara, IbadanNorth, Jos North, Langtang North, Langtang South, Wase, Bodinga, Gwadabaw, Isa, Sokoto North, Sokoto South, Wamakko, Yabo, Gassol, Ibi, Karim-La, Wukari, Bade, Borsari, Karasuwa, Yunusari, Yusufari, Shinkafi, Zurmi, Girie, Jama'are, Logo, Bama, Gwoza, Ikom, Abaji, Kwali, Funakaye, Babura, BirninKu, Bebeji, Gwale, Kano, Kumbotso, Kura, Madobi, Rano, RiminGad, Sumaila, Tofa, Tundun Wada, Baure, Afijio, Oyo East, Oyo West, Dange-Shuni, Tangazar, Fune, Anka, Bakura, Ukwa West, Hong, Katagum, Bayo, Gwagwala, Sule-Tan, Yankwashi, Chikun, Kibiya, Dandume, Kankara, Doma, Jos East, Oyigbo, Kware, DawakinT, Hawul, Mobbar, Akpabuyo, Makarfi, Nangere, Potiskum, Birnin-Magaji/Kiyaw, Gombi, Mubi South, Chibok, Marte, Miga, Malumfashi, Sabuwa, Awe, Sabon Birni, Shagari, Kiyawa, Jaba, Bakori, Kebbe, Dass, Ukum, Bagwai, Tsanyawa, Musawa, Gada, Biase, Kaltungo, Dambatta, Fufore, Augie, Muya, Jos South, Donga, Makurdi, Abadam, Dukku, Nafada, Maiyama, Suru, Ila, Binji, Silame, Mayo-Bel, Gumel, Maigatari, Soba, Garko, Akinyele, Iwajowa, Kajola, Wurno, Maradun, Lake Chad, KiriKasa, Alkaleri, Kafur, Kazaure, Obi, Irewole, Mashi, Bida, Buji, Ohafia Abia, Zaria, Wudil, Makoda, Minjibir, Kukawa, Mafa, Monguno, Gubio, Bassa, Roni, Ido, Isokan, Rabah, Gusau, Kaura-Na, Buruku, Tarka, Gulani, Shelleng, Akamkpa, Biu, Danja, Madagali, Gamawa, Gamjuwa, Ningi, Shira, Warji, Zaki, Ushongo, Askira/U, Kala/Balge, Bekwarra, Bwari, Auyo, Guri, Gwaram, KafinHau, Ikara, Kubau, Sanga, DawakinK, Warawa, Aleiro, Argungu, BirninKe, Gwandu, Jega, Kaiama, Akwanga, Kokona, Nassarawa Egon, Suleja, Tambawal, Fika, Geidam, Machina, Bukkuyum, Bende, Itas/Gad, Apa, Damboa, Shani, Obanliku, AbujaMun, Birnin-G, Giwa, Gezawa, Kiru, Karu, Kontogur, Ogo-Oluw, Illela, Tureta, Guma, Batagarawa, Katsina (K), Tafa, Bungudu, Dikwa, Danmusa, Arewa, Danko Wasagu, Zuru, Agaie, Ogbomosho North, Ogbomosho South, Kanke, Goronyo, Gujba, Maru, Tsafe, Tafawa-B, Guzamala, Ngala, Bunkure, Garum Mallam, Tarauni, Kaita, Lafia, Kwande, Jema'a, Doguwa, Sardauna, Gummi, Bogoro, Isuikwua, Bakassi, Ihitte/U, Lere, Olorunsogo, Song, Boki, Biriniwa, Batsari, Jibia, Katcha, Qua'anpa, Nguru, GwerWest, Gabasawa, Ganye, Gurara, Lau, Toro, Bunza, Talata-Mafara, Kudan, ZangonKa, Hadejia, Kagarko, Sabon-Ga, Matazu, Ola-Oluwa, Mangu, Damaturu, Jada, Ehime-Mb, Riyom, Keana, Mani, Jakusko, Kalgo, Irepo, Barkin Ladi, Dala, Kachia, Fagge, Konshish, Borgu, MalamMad, Dutsi, Yakurr, Bokkos, Yorro, Ardo-Kola, Ussa, Gboko, Arochukw, Bauchi, Garki, Dandi, Jalingo, Zing, Ohimini, Sandamu, Mikang, Takum, Gwer East, Gwiwa, Kauru, Ingawa, Keffi, Pankshin, Katsina (Benue), Wushishi, Daura, Kankiya, Kusada, Mai'Adua, Zango, Eti-Osa, Ife East, Bali, Kurmi, Wamba, Oluyole, Ngaski, Shanga, Nassaraw, Ungogo, Lagelu, Gagarawa, Ori-Ire, Surulere, Lapai, Ona-Ara, Kaura, Ayedire, Oju, Ado, IfeCentral, Ogoja, Etung, Kajuru, Oturkpo, Egbeda, Akukutor, Kaga, Ibarapa Central, Calabar, Abi, Chanchaga, Iseyin, Fakai, Mokwa, IbadanSouth-East, Sakaba, Toto, Edati, Kaugama, Kanam, Teungo, Ibarapa East",9.05553952015719e-05,0.000177499932826122
"NGA","no-estimate","admin2",2e-04,"Ukwa East, Demsa, Guyuk, Lamurde, Michika, Numan, Damban, Darazo, Giade, Misau, Agatu, Vandeiky, Jere, Maidugur, Obudu, Kuje, Akko, Balanga, Billiri, Gombe, Kwami, Shomgom, Yamaltu, Dutse, Jahun, Ringim, Taura, Igabi, Kaduna North, Kaduna South, Ajingi, Albasu, Bichi, Gaya, Gwarzo, Kabo, Karaye, Shanono, Bindawa, Charanchi, Rimi, Bagudo, Koko/Bes, Yauri, Nasarawa, Jos North, Langtang South, Bodinga, Isa, Yabo, Ibi, Karim-La, Wukari, Bade, Borsari, Karasuwa, Shinkafi, Zurmi, Girie, Logo, Bama, Abaji, Kwali, Funakaye, Kano, Kumbotso, Kura, Madobi, Rano, Takai, Tofa, Tundun Wada, Baure, Ibeju/Lekki, Oyo East, Oyo West, Wase, Dange-Shuni, Fune, Anka, Mubi North, Yola North, Konduga, Nganzai, Sule-Tan, Yankwashi, Kibiya, Kunchi, Kankara, Sokoto North, Sokoto South, Tangazar, Wamakko, Doma, Hawul, Mobbar, Sumaila, Gombi, Mubi South, Yola South, Kwaya Kusar, BirninKu, Sabon Birni, Yusufari, Rogo, Gwadabaw, Hong, Musawa, Gada, Gassol, Ukwa West, Dass, Ukum, Bagwai, Tsanyawa, Malumfashi, Kirfi, Faskari, Funtua, Agwara, Suru, Binji, Gumel, Maigatari, Akinyele, Silame, Wurno, Kware, Nangere, Mayo-Bel, Jama'are, DawakinT, Garko, Shagari, Mafa, Dambatta, Fufore, Gubio, Chikun, Marte, Miga, Bakori, Bayo, Kurfi, Kukawa, Minjibir, Dukku, Chibok, Makarfi, Kiyawa, Madagali, Gamawa, Ningi, Shira, Warji, Zaki, Askira/U, Biu, Gwoza, Kala/Balge, Lake Chad, Gwagwala, KafinHau, Ikara, Kubau, Sanga, Soba, Bebeji, Warawa, Wudil, Dandume, Sabuwa, Aleiro, Argungu, BirninKe, Gwandu, Jega, Akwanga, Kokona, Rabah, Tambawal, Geidam, Machina, Potiskum, Bakura, Bukkuyum, Katagum, Abadam, Damboa, Shani, AbujaMun, Bwari, DawakinK, Gezawa, Kiru, Maiyama, Karu, Kontogur, Tureta, Batagarawa, Bungudu, Birnin-G, Danmusa, Zuru, Awe, Tafa, Ogbomosho South, Goronyo, Tsafe, Itas/Gad, Tafawa-B, Ngala, Gwaram, Makoda, Tarauni, Danko Wasagu, Lafia, Gulani, Guri, Gwale, Gummi, Isuikwua, Doguwa, Olorunsogo, Kebbe, Biriniwa, Buji, Batsari, Jibia, Katsina (K), Qua'anpa, Nguru, Gabasawa, Kaita, Nassarawa Egon, Illela, Jos East, Talata-Mafara, Bekwarra, Maradun, Giwa, Kafur, Bassa, Gamjuwa, Nafada, Bunkure, Danja, Fika, Kagarko, Hadejia, Kudan, Lere, Arewa, Obanliku, Ehime-Mb, Ushongo, Zaria, Garum Mallam, Jema'a, Keana, Damaturu, Sabon-Ga, Obi, Kachia, Bunza, Mani, Jada, Kaltungo, Dutsi, Mashi, Bogoro, Guzamala, Kaura-Na, GwerWest, Suleja, Ganye, Auyo, Makurdi, Boki, Toro, Gusau, Monguno, Shelleng, Bauchi, Garki, KiriKasa, Roni, Ardo-Kola, Jalingo, Yorro, Zing, Kazaure, Mikang, Matazu, Jos South, Lau, Birnin-Magaji/Kiyaw, Gwer East, Takum, Dikwa, Ingawa, Kankiya, Kusada, Mai'Adua, Sandamu, Zango, Bali, Wamba, Afijio, Keffi, Babura, Jaba, Daura, Shanga, Fagge, Kalgo, Kauru, Nassaraw, MalamMad, Oju, Gwiwa, Augie, Dandi, Ngaski, Oluyole, Barkin Ladi, Bokkos, Dutsin-M, Dala, Iseyin, Bakassi, Kaura, Riyom, Ussa, Gujba, Ibarapa East, Toto",0.00011085342903647,0.000216632803884407
"NGA","no-estimate","admin2",0.001,"Giade, Misau, Agatu, Jere, Maidugur, Gombe, Shomgom, Kaduna North, Albasu, Gaya, Gwarzo, Bindawa, Charanchi, Rimi, Nasarawa, Isa, Ibi, Shinkafi, Lamurde, Numan, Kuje, Dutse, Kaduna South, Kano, Madobi, Takai, Koko/Bes, Bodinga, Kibiya, Rano, Bagudo, Girie, Ajingi, Tundun Wada, Tangazar, Billiri, Bagwai, Tsanyawa, Kumbotso, Bichi, Kankara, Igabi, Dange-Shuni, Silame, Akko, Karasuwa, Damban, Shira, Warji, Zaki, Askira/U, Yamaltu, Ikara, Sanga, Bakori, Funtua, Akwanga, Rabah, Wukari, Bakura, Katagum, Abadam, Soba, Warawa, Dandume, Sabuwa, Aleiro, Jega, Karu, Madagali, Kokona, Gamawa, Makarfi, Bebeji, Faskari, Michika, Kubau, Tambawal, Kukawa, Wudil, Gombi, Batsari, Gezawa, Kaita, Nassarawa Egon, Yola North, Jibia, Kwaya Kusar, Lake Chad, Gwaram, Doma, Yabo, Itas/Gad, Sumaila, Nangere, Bayo, Rogo, Gwoza, Doguwa, Illela, Keana, Garum Mallam, Kura, Guyuk, Lafia, DawakinK, Ningi, Mubi South, Batagarawa, Karaye, Kiru, Bauchi, Katsina (K), Suru, Ardo-Kola, Jalingo, Talata-Mafara, Zing, Gabasawa, Maiyama, Gassol, Chikun, Gada, Yorro, Yola South, Birnin-Magaji/Kiyaw, Dikwa, Roni, Kaura-Na, Bama, Shelleng, Shani, Makoda, Ganye, Konduga, Kwali, Keffi, Kala/Balge, Ngala, Bunza, Kusada, Hawul, Ingawa, Dass, Tafawa-B, Funakaye, Bunkure, Obi, Barkin Ladi, Damaturu, Fune, Damboa, Jaba, Potiskum, Bogoro, MalamMad, Kalgo, Darazo, Dukku",0.000200694365000163,0.000393534148405705
"RWA","district-estimate","admin2",1e-04,"Rubavu, Rusizi",8.97752006738974e-05,8.97752006738974e-05
"RWA","global-estimate","admin2",1e-04,"Rubavu",0.000113836793863408,8.99169865230587e-05
"RWA","no-estimate","admin2",1e-04,"Rubavu, Rusizi",9.33773362701193e-05,0.000173385030566987
"RWA","no-estimate","admin2",2e-04,"Rubavu",0.000113836793863408,0.000213976466817043
"SLE","district-estimate","admin1",1e-04,"Eastern, Northern, Southern, Western",0.000792296378321524,0.000792296378321524
"SLE","district-estimate","admin1",2e-04,"Northern, Southern, Western, Eastern",0.000792296378321524,0.000792296378321524
