"admin-1","admin0","admin1","admin2","outbreak_number","start_weekday","country","spatial_scale","temporal_scale","population","total_suspected_cases","total_deaths","duration","threshold","attack_rate","cfr","area","mean_R0","id","who_region","start_date","end_date","total_confirmed_cases","right_censored","EpiPeriod","location_period_id","threshold.per.week","run_country","duplicated_at_same_spatial_scale","manually_selected","duplicated_at_different_spatial_scale","time_to_peak..weeks.","pop_cat","population_density","rural_urban","country_code","TL","TR"
"afr","eth","tigray","northwesterntigray",1,"daily_group","ETH","admin3","daily",96142.7,43,0,12,0.283379148517095,0.447251976270292,0,668.3771852,1.92,"afr::eth::tigray::northwesterntigray::tahitaykoraro_1","AFR",2016-08-08,2016-10-30,1,"no","complete",16567,0,"ETH",NA,"yes","|afr::eth::tigray::northwesterntigray::tahitaykoraro_1|afr::eth::tigray::northwesterntigray::tahitaykoraro_1",6.43,"10,000-100,000",143.844975754567,"Rural settings","ETH",2016-08-08,2016-10-30
"afr","eth","tigray","northwesterntigray",1,"daily_group","ETH","admin3","daily",176927.8,36,1,12,0.128133021255611,0.203472850592818,2.77777777777778,2824.294437,2.04,"afr::eth::tigray::northwesterntigray::tselemti_1","AFR",2016-08-08,2016-10-30,0,"no","complete",16568,0,"ETH",NA,"yes","|afr::eth::tigray::northwesterntigray::tselemti_1|afr::eth::tigray::northwesterntigray::tselemti_1",4.29,"100,000-1,000,000",62.6449557390818,"Rural settings","ETH",2016-08-08,2016-10-30
"afr","eth","tigray","southeasttigray",1,"daily_group","ETH","admin2","daily",668367.4,341,5,19,0.538868272660687,0.510198451861897,1.46627565982405,6091.581462,2.28,"afr::eth::tigray::southeasttigray_1","AFR",2016-07-25,2016-12-04,2,"no","complete",16639,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray_1|afr::eth::tigray::southeasttigray::enderta_1|afr::eth::tigray::southeasttigray::hintalowajrot_1|afr::eth::tigray::southeasttigray::sahartisamre_1",3.14,"100,000-1,000,000",109.719849298471,"Rural settings","ETH",2016-07-25,2016-12-04
"afr","eth","tigray","southeasttigray",2,"daily_group","ETH","admin2","daily",684150.2,370,3,14,0.538868272660687,0.540816924061721,0.810810810810811,6091.581462,1.83,"afr::eth::tigray::southeasttigray_2","AFR",2017-07-10,2017-10-15,1,"no","complete",16639,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::degatemben_1|afr::eth::tigray::southeasttigray::enderta_2|afr::eth::tigray::southeasttigray::hintalowajrot_2|afr::eth::tigray::southeasttigray::sahartisamre_3",8.14,"100,000-1,000,000",112.310769258822,"Rural settings","ETH",2017-07-10,2017-10-15
"afr","eth","tigray","southeasttigray",1,"daily_group","ETH","admin3","daily",144490.8,70,0,16,0.597672867438941,0.48446007789426,0,1040.640181,2.07,"afr::eth::tigray::southeasttigray::degatemben_1","AFR",2017-06-26,2017-10-15,0,"no","complete",16569,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::degatemben_1|afr::eth::tigray::southeasttigray::degatemben_1",10.14,"100,000-1,000,000",138.847992455137,"Rural settings","ETH",2017-06-26,2017-10-15
"afr","eth","tigray","southeasttigray",1,"daily_group","ETH","admin3","daily",178135.3,181,2,23,0.7994186158474,1.01608152510469,1.10497237569061,1328.485882,2.17,"afr::eth::tigray::southeasttigray::enderta_1","AFR",2016-07-25,2017-01-01,2,"no","complete",16570,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::enderta_1|afr::eth::tigray::southeasttigray::enderta_1",3.14,"100,000-1,000,000",134.08896730752,"Rural settings","ETH",2016-07-25,2017-01-01
"afr","eth","tigray","southeasttigray",2,"daily_group","ETH","admin3","daily",181725.2,113,1,13,0.7994186158474,0.621817933566251,0.884955752212389,1328.485882,2.03,"afr::eth::tigray::southeasttigray::enderta_2","AFR",2017-07-17,2017-10-15,0,"no","complete",16570,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::enderta_2|afr::eth::tigray::southeasttigray::enderta_2",7.14,"100,000-1,000,000",136.791216573877,"Rural settings","ETH",2017-07-17,2017-10-15
"afr","eth","tigray","southeasttigray",1,"daily_group","ETH","admin3","daily",192130.6,29,0,20,0.384129431082752,0.150939013888422,0,1981.146154,1.9,"afr::eth::tigray::southeasttigray::hintalowajrot_1","AFR",2016-08-22,2017-01-08,0,"no","complete",16571,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::hintalowajrot_1|afr::eth::tigray::southeasttigray::hintalowajrot_1",8.43,"100,000-1,000,000",96.9795184530338,"Rural settings","ETH",2016-08-22,2017-01-08
"afr","eth","tigray","southeasttigray",2,"daily_group","ETH","admin3","daily",196870,116,1,7,0.384129431082752,0.589221220027617,0.862068965517241,1981.146154,1.49,"afr::eth::tigray::southeasttigray::hintalowajrot_2","AFR",2017-08-28,2017-10-15,1,"no","complete",16571,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::hintalowajrot_2|afr::eth::tigray::southeasttigray::hintalowajrot_2",1.14,"100,000-1,000,000",99.3717700243937,"Rural settings","ETH",2017-08-28,2017-10-15
"afr","eth","tigray","southeasttigray",1,"daily_group","ETH","admin3","daily",157167.8,43,0,12,0.380167190382186,0.273592915216021,0,1741.309245,1.93,"afr::eth::tigray::southeasttigray::sahartisamre_1","AFR",2016-08-22,2016-11-13,0,"no","complete",16572,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::sahartisamre_1|afr::eth::tigray::southeasttigray::sahartisamre_1",7.86,"100,000-1,000,000",90.2584078338136,"Rural settings","ETH",2016-08-22,2016-11-13
"afr","eth","tigray","southeasttigray",3,"daily_group","ETH","admin3","daily",161064.2,70,1,13,0.380167190382186,0.434609296428666,1.42857142857143,1741.309245,1.89,"afr::eth::tigray::southeasttigray::sahartisamre_3","AFR",2017-07-17,2017-10-15,0,"no","complete",16572,0,"ETH",NA,"yes","|afr::eth::tigray::southeasttigray::sahartisamre_3|afr::eth::tigray::southeasttigray::sahartisamre_3",8.29,"100,000-1,000,000",92.4960344996044,"Rural settings","ETH",2017-07-17,2017-10-15
"afr","eth","tigray","southerntigray",1,"daily_group","ETH","admin3","daily",42078.5,28,0,13,0.79642942948584,0.665423638970543,0,5.541970128,1.78,"afr::eth::tigray::southerntigray::alamatatown_1","AFR",2016-10-31,2017-01-29,0,"no","complete",16575,0,"ETH",NA,"yes","|afr::eth::tigray::southerntigray::alamatatown_1",3.43,"10,000-100,000",7592.69700632352,"Urban settings","ETH",2016-10-31,2017-01-29
"afr","eth","tigray","westerntigray",1,"daily_group","ETH","admin2","daily",449373.3,164,4,12,0.89594481894848,0.364952691755588,2.4390243902439,13236.82953,1.92,"afr::eth::tigray::westerntigray_1","AFR",2017-07-24,2017-10-15,7,"no","complete",16638,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray_1|afr::eth::tigray::westerntigray::tsegede_2|afr::eth::tigray::westerntigray::welkait_2",6.14,"100,000-1,000,000",33.9487109795845,"Rural settings","ETH",2017-07-24,2017-10-15
"afr","eth","tigray","westerntigray",2,"daily_group","ETH","admin2","daily",460239.2,131,3,7,0.89594481894848,0.284634606434942,2.29007633587786,13236.82953,1.92,"afr::eth::tigray::westerntigray_2","AFR",2018-07-30,2018-09-16,10,"no","complete",16638,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::kaftahumera_1",5,"100,000-1,000,000",34.7695948608322,"Rural settings","ETH",2018-07-30,2018-09-16
"afr","eth","tigray","westerntigray",1,"daily_group","ETH","admin3","daily",113975,94,2,10,1.81807159854152,0.824742437638964,2.12765957446809,6202.612022,1.92,"afr::eth::tigray::westerntigray::kaftahumera_1","AFR",2018-07-30,2018-10-07,9,"no","complete",16581,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::kaftahumera_1|afr::eth::tigray::westerntigray::kaftahumera_1",5,"100,000-1,000,000",18.3753231051278,"Rural settings","ETH",2018-07-30,2018-10-07
"afr","eth","tigray","westerntigray",1,"daily_group","ETH","admin3","daily",22872.8,54,2,11,1.23229058902441,2.36087787631657,3.7037037037037,14.46200546,2.16,"afr::eth::tigray::westerntigray::setithumera_1","AFR",2016-08-08,2016-10-23,0,"no","complete",16582,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::setithumera_1",5.29,"10,000-100,000",1581.57871418754,"Urban settings","ETH",2016-08-08,2016-10-23
"afr","eth","tigray","westerntigray",1,"daily_group","ETH","admin3","daily",132174.4,95,0,15,0.614322322916921,0.718747233030029,0,3287.020644,1.79,"afr::eth::tigray::westerntigray::tsegede_1","AFR",2016-08-29,2016-12-11,0,"no","complete",16583,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::tsegede_1",6.43,"100,000-1,000,000",40.2110039196943,"Rural settings","ETH",2016-08-29,2016-12-11
"afr","eth","tigray","westerntigray",2,"daily_group","ETH","admin3","daily",135517.9,52,1,11,0.614322322916921,0.383713262885208,1.92307692307692,3287.020644,1.75,"afr::eth::tigray::westerntigray::tsegede_2","AFR",2017-07-31,2017-10-15,0,"no","complete",16583,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::tsegede_2|afr::eth::tigray::westerntigray::tsegede_2",5.14,"100,000-1,000,000",41.2281864573528,"Rural settings","ETH",2017-07-31,2017-10-15
"afr","eth","tigray","westerntigray",1,"daily_group","ETH","admin3","daily",171851.7,117,5,12,0.50095385044484,0.680819554723281,4.27350427350427,3799.025804,2.07,"afr::eth::tigray::westerntigray::welkait_1","AFR",2016-08-15,2016-11-06,0,"no","complete",16584,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::welkait_1",4.86,"100,000-1,000,000",45.2357285436327,"Rural settings","ETH",2016-08-15,2016-11-06
"afr","eth","tigray","westerntigray",2,"daily_group","ETH","admin3","daily",176009.8,45,1,9,0.50095385044484,0.255667563988797,2.22222222222222,3799.025804,1.73,"afr::eth::tigray::westerntigray::welkait_2","AFR",2017-07-31,2017-10-01,0,"no","complete",16584,0,"ETH",NA,"yes","|afr::eth::tigray::westerntigray::welkait_2|afr::eth::tigray::westerntigray::welkait_2",5.14,"100,000-1,000,000",46.3302459842939,"Rural settings","ETH",2017-07-31,2017-10-01
"afr","gha","central",NA,4,"Monday","GHA","admin1","weekly",2252248,531,23,24,0.118757622161389,0.235764445123272,4.33145009416196,9651.724859,2.16,"afr::gha::central_4","AFR",2010-10-04,2011-03-20,NA,"yes","complete",8629,0,"GHA",NA,"yes",NA,22,">1,000,000",233.351865381848,"Rural settings","GHA",2010-10-04,2011-03-20
"afr","gha","eastern",NA,2,"Monday","GHA","admin1","weekly",2582799.8,504,8,24,0.10896088894589,0.19513707944257,1.58730158730159,18501.06691,2.11,"afr::gha::eastern_2","AFR",2010-10-11,2011-03-27,NA,"yes","complete",5160,0,"GHA",NA,"yes",NA,23,">1,000,000",139.602748996274,"Rural settings","GHA",2010-10-11,2011-03-27
"afr","gha","eastern",NA,3,"Monday","GHA","admin1","weekly",2923029.3,178,0,4,0.10896088894589,0.060895730003386,0,18501.06691,2.19,"afr::gha::eastern_3","AFR",2015-02-16,2015-03-15,NA,"yes","complete",5160,0,"GHA",NA,"yes",NA,3,">1,000,000",157.992472229808,"Rural settings","GHA",2015-02-16,2015-03-15
"afr","gha","greateraccra",NA,1,"Monday","GHA","admin1","weekly",4056890,3715,29,7,1.20720327149631,0.915726085745485,0.780619111709287,3688.671431,1.72,"afr::gha::greateraccra_1","AFR",2011-02-07,2011-03-27,NA,"yes","complete",3636,0,"GHA",NA,"yes",NA,5,">1,000,000",1099.82417135488,"Urban settings","GHA",2011-02-07,2011-03-27
"afr","gha","greateraccra",NA,3,"daily_group","GHA","admin1","daily",4185092.8,3933,32,20,1.20720327149631,0.939764118728313,0.813628273582507,3688.671431,2.27,"afr::gha::greateraccra_3","AFR",2012-03-19,2012-08-05,79,"no","complete",3636,0,"GHA",NA,"yes","|afr::gha::greateraccra::gaeast_1|afr::gha::greateraccra::gawest_1|afr::gha::greateraccra::ledzokukukrowor_2",3.57,">1,000,000",1134.57999127491,"Urban settings","GHA",2012-03-19,2012-08-05
"afr","gha","greateraccra","accrametropolitan",1,"daily_group","GHA","admin2","daily",1847733,1850,5,11,4.65320061958385,1.00122690886616,0.27027027027027,166.6148937,1.8,"afr::gha::greateraccra::accrametropolitan_1","AFR",2012-09-03,2012-11-18,2,"yes","complete",6397,0,"GHA",NA,"yes",NA,3.29,">1,000,000",11089.8429244084,"Urban settings","GHA",2012-09-03,2012-11-18
"afr","gha","greateraccra","gaeast",1,"daily_group","GHA","admin2","daily",391291.4,385,3,8,3.47458299970038,0.983921430040351,0.779220779220779,222.7620992,1.53,"afr::gha::greateraccra::gaeast_1","AFR",2012-04-09,2012-06-03,1,"no","complete",6603,0,"GHA",NA,"yes","|afr::gha::greateraccra::gaeast_1",2.71,"100,000-1,000,000",1756.5438708166,"Urban settings","GHA",2012-04-09,2012-06-03
"afr","gha","greateraccra","gasouth",2,"daily_group","GHA","admin2","daily",408174.8,265,2,11,3.06501943699766,0.649231583125951,0.754716981132076,193.9901711,1.6,"afr::gha::greateraccra::gasouth_2","AFR",2012-09-10,2012-11-25,0,"yes","complete",5805,0,"GHA",NA,"yes",NA,3.14,"100,000-1,000,000",2104.1004174876,"Urban settings","GHA",2012-09-10,2012-11-25
"afr","gha","greateraccra","gawest",1,"daily_group","GHA","admin2","daily",313533.9,148,1,7,3.88841217291182,0.47203830846029,0.675675675675676,388.4438842,1.37,"afr::gha::greateraccra::gawest_1","AFR",2012-05-14,2012-07-01,0,"no","complete",8207,0,"GHA",NA,"yes","|afr::gha::greateraccra::gawest_1",5,"100,000-1,000,000",807.153652697411,"Rural settings","GHA",2012-05-14,2012-07-01
"afr","gha","greateraccra","ledzokukukrowor",2,"daily_group","GHA","admin2","daily",267280.1,333,1,19,2.66673821750849,1.24588417439479,0.3003003003003,45.03298929,2.14,"afr::gha::greateraccra::ledzokukukrowor_2","AFR",2012-03-26,2012-08-05,1,"no","complete",7137,0,"GHA",NA,"yes","|afr::gha::greateraccra::ledzokukukrowor_2",2.57,"100,000-1,000,000",5935.20670543965,"Urban settings","GHA",2012-03-26,2012-08-05
"afr","gin","boke","boke",1,"Sunday","GIN","admin2","weekly",426532.9,174,NA,11,0.471140525981501,0.407940389710554,NA,10828.93825,1.64,"afr::gin::boke::boke_1","AFR",2012-07-29,2012-10-13,NA,"no","complete",92,0,"GIN","|afr::gin::boke::boke|afr::gin::boke::boke","yes",NA,6,"100,000-1,000,000",39.3882475043202,"Rural settings","GIN",2012-07-29,2012-10-13
"afr","gin","conakry","conakry",1,"Sunday","GIN","admin2","weekly",1570272.9,4497,NA,15,2.8352767311864,2.86383345951894,NA,419.9814656,1.88,"afr::gin::conakry::conakry_1","AFR",2012-07-08,2012-10-20,NA,"no","complete",5965,0,"GIN","|afr::gin::conakry::conakry|afr::gin::conakry::conakry","yes",NA,7,">1,000,000",3738.9099963177,"Urban settings","GIN",2012-07-08,2012-10-20
"afr","gin","kankan","kerouane",1,"Sunday","GIN","admin2","weekly",200692.5,32,NA,6,0.388606511982657,0.159447874364418,NA,9383.187811,1.58,"afr::gin::kankan::kerouane_1","AFR",2012-09-30,2012-11-10,NA,"no","complete",1842,0,"GIN",NA,"yes",NA,3,"100,000-1,000,000",21.3885199830197,"Rural settings","GIN",2012-09-30,2012-11-10
"afr","gin","kindia","coyah",1,"Sunday","GIN","admin2","weekly",362388.8,657,NA,12,1.81650901535637,1.81297018740234,NA,1288.636896,2.55,"afr::gin::kindia::coyah_1","AFR",2012-07-29,2012-10-20,NA,"no","complete",9661,0,"GIN","|afr::gin::kindia::coyah|afr::gin::kindia::coyah","yes",NA,4,"100,000-1,000,000",281.218705691941,"Rural settings","GIN",2012-07-29,2012-10-20
"afr","gin","kindia","dubreka",1,"Sunday","GIN","admin2","weekly",152827.6,352,NA,15,2.44454398370469,2.30324827734348,NA,3797.950305,1.83,"afr::gin::kindia::dubreka_1","AFR",2012-07-29,2012-11-10,NA,"no","complete",6401,0,"GIN","|afr::gin::kindia::dubreka|afr::gin::kindia::dubreka","yes",NA,4,"100,000-1,000,000",40.2394943922259,"Rural settings","GIN",2012-07-29,2012-11-10
"afr","gin","kindia","dubreka",1,"Tuesday","GIN","admin2","weekly",156431.8,21,NA,5,2.44454398370469,0.134243820738952,NA,3797.950305,1.7,"afr::gin::kindia::dubreka_1","AFR",2013-09-24,2013-10-28,NA,"no","complete",6401,0,"GIN",NA,"yes",NA,3,"100,000-1,000,000",41.1884799530045,"Rural settings","GIN",2013-09-24,2013-10-28
"afr","gin","kindia","forecariah",1,"Monday","GIN","admin2","weekly",233189.5,118,NA,13,1.39935884537547,0.506026214730938,NA,4221.784478,1.72,"afr::gin::kindia::forecariah_1","AFR",2012-04-09,2012-07-08,NA,"no","complete",8536,0,"GIN","|afr::gin::kindia::forecariah|afr::gin::kindia::forecariah","yes",NA,7.86,"100,000-1,000,000",55.2348186448565,"Rural settings","GIN",2012-04-09,2012-07-08
"afr","gin","kindia","kindia",1,"Sunday","GIN","admin2","weekly",419794.1,121,NA,13,0.27693829930642,0.288236568376905,NA,8805.198988,1.91,"afr::gin::kindia::kindia_1","AFR",2012-07-22,2012-10-20,NA,"no","complete",10686,0,"GIN","|afr::gin::kindia::kindia|afr::gin::kindia::kindia","yes",NA,5,"100,000-1,000,000",47.6757084731542,"Rural settings","GIN",2012-07-22,2012-10-20
"afr","gnb","biombo",NA,1,"daily_group","GNB","admin1","daily",100914.6,633,2,10,39.0318964553015,6.27262945291545,0.315955766192733,756.9453791,1.61,"afr::gnb::biombo_1","AFR",2012-10-01,2012-12-09,NA,"yes","complete",6908,0,"GNB",NA,"yes",NA,6.29,"100,000-1,000,000",133.318206024306,"Rural settings","GNB",2012-10-01,2012-12-09
"afr","gnb","cacheu","bula",1,"daily_group","GNB","admin2","daily",31831.5,17,0,5,3.31606904884777,0.53406164681443,0,654.8261454,1.81,"afr::gnb::cacheu::bula_1","AFR",2012-11-05,2012-12-09,NA,"yes","complete",4463,0,"GNB",NA,"yes",NA,3.43,"10,000-100,000",48.6106124863963,"Rural settings","GNB",2012-11-05,2012-12-09
"afr","ken","central","kirinyaga",1,"daily_group","KEN","admin2","daily",583496.3,202,1,14,0.355621386019794,0.346189028635574,0.495049504950495,1476.122572,1.53,"afr::ken::central::kirinyaga_1","AFR",2015-05-11,2015-08-16,NA,"no","complete",11785,0,"KEN",NA,"yes",NA,1,"100,000-1,000,000",395.289870277792,"Rural settings","KEN",2015-05-11,2015-08-16
"afr","ken","central","kirinyaga",2,"daily_group","KEN","admin2","daily",602983,83,5,10,0.355621386019794,0.137648988445777,6.02409638554217,1476.122572,2.02,"afr::ken::central::kirinyaga_2","AFR",2017-10-23,2017-12-31,NA,"yes","complete",11785,0,"KEN",NA,"yes",NA,2.14,"100,000-1,000,000",408.491145273267,"Rural settings","KEN",2017-10-23,2017-12-31
"afr","ken","central","muranga",2,"daily_group","KEN","admin2","daily",1041970.9,661,5,16,0.461903815287203,0.634374737201748,0.75642965204236,2526.09708,1.6,"afr::ken::central::muranga_2","AFR",2015-04-20,2015-08-09,NA,"no","complete",11655,0,"KEN",NA,"yes",NA,3,">1,000,000",412.482524226662,"Rural settings","KEN",2015-04-20,2015-08-09
"afr","ken","coast","kilifi",1,"daily_group","KEN","admin2","daily",761849,41,0,10,0.114286401505363,0.0538164386906067,0,3334.510784,1.75,"afr::ken::coast::kilifi_1","AFR",2015-06-29,2015-09-06,NA,"no","complete",11484,0,"KEN",NA,"yes",NA,6,"100,000-1,000,000",228.473994942702,"Rural settings","KEN",2015-06-29,2015-09-06
"afr","ken","coast","mombasa",1,"daily_group","KEN","admin2","daily",1115462.6,222,5,18,0.123559091075603,0.199020563329049,2.25225225225225,267.3420568,1.48,"afr::ken::coast::mombasa_1","AFR",2015-04-27,2015-08-30,NA,"no","complete",11488,0,"KEN",NA,"yes",NA,5,">1,000,000",4172.41721467896,"Urban settings","KEN",2015-04-27,2015-08-30
"afr","ken","coast","mombasa",3,"daily_group","KEN","admin2","daily",1253406.3,58,0,5,0.123559091075603,0.0462739036126555,0,267.3420568,1.78,"afr::ken::coast::mombasa_3","AFR",2019-05-13,2019-06-16,14,"yes","complete",11488,0,"KEN",NA,"yes",NA,3.29,">1,000,000",4688.39925525702,"Urban settings","KEN",2019-05-13,2019-06-16
"afr","ken","eastern","machakos",1,"daily_group","KEN","admin2","daily",1285735.4,26,0,5,0.097915200447922,0.0202218905270457,0,6034.244443,1.75,"afr::ken::eastern::machakos_1","AFR",2017-09-11,2017-10-15,NA,"no","complete",11511,0,"KEN",NA,"yes",NA,2.86,">1,000,000",213.073138177475,"Rural settings","KEN",2017-09-11,2017-10-15
"afr","ken","eastern","marsabit",1,"daily_group","KEN","admin2","daily",333272.4,112,0,13,0.428563039241766,0.336061425727471,0,75775.27331,2,"afr::ken::eastern::marsabit_1","AFR",2016-02-08,2016-05-08,NA,"no","complete",11521,0,"KEN",NA,"yes",NA,4.43,"100,000-1,000,000",4.39816823406981,"Rural settings","KEN",2016-02-08,2016-05-08
"afr","ken","eastern","meru",1,"daily_group","KEN","admin2","daily",1580270.4,48,0,7,0.0708416556636479,0.0303745490387998,0,6984.947966,1.76,"afr::ken::eastern::meru_1","AFR",2016-03-07,2016-04-24,NA,"no","complete",11718,0,"KEN",NA,"yes",NA,3.29,">1,000,000",226.239394723073,"Rural settings","KEN",2016-03-07,2016-04-24
"afr","ken","eastern","tharakanithi",1,"daily_group","KEN","admin2","daily",406958.5,156,0,10,0.824195222717532,0.383331440480768,0,2569.309067,1.66,"afr::ken::eastern::tharakanithi_1","AFR",2016-02-15,2016-04-24,NA,"no","complete",11720,0,"KEN",NA,"yes",NA,4.86,"100,000-1,000,000",158.39219392752,"Rural settings","KEN",2016-02-15,2016-04-24
"afr","ken","northeastern","garissa",1,"daily_group","KEN","admin2","daily",664088.1,270,14,9,0.895931784617188,0.406572546377034,5.18518518518519,33534.07921,1.16,"afr::ken::northeastern::garissa_1","AFR",2012-09-10,2012-11-11,NA,"no","complete",11531,0,"KEN",NA,"yes","|afr::ken::northeastern::garissa::fafi_1",4.43,"100,000-1,000,000",19.8033795960608,"Rural settings","KEN",2012-09-10,2012-11-11
